[Hz],FFT[dBm]
9.46502686E+06,-8.86254E+01
9.46655273E+06,-9.28654E+01
9.46807861E+06,-9.35654E+01
9.46960449E+06,-9.10054E+01
9.47113037E+06,-9.11054E+01
9.47265625E+06,-8.74654E+01
9.47418213E+06,-8.57054E+01
9.47570801E+06,-9.44654E+01
9.47723389E+06,-8.84854E+01
9.47875977E+06,-8.56254E+01
9.48028564E+06,-8.65054E+01
9.48181152E+06,-9.73254E+01
9.48333740E+06,-9.25054E+01
9.48486328E+06,-1.13165E+02
9.48638916E+06,-1.07805E+02
9.48791504E+06,-9.38254E+01
9.48944092E+06,-9.11654E+01
9.49096680E+06,-8.93654E+01
9.49249268E+06,-9.14254E+01
9.49401855E+06,-9.28854E+01
9.49554443E+06,-8.84054E+01
9.49707031E+06,-9.25454E+01
9.49859619E+06,-9.05654E+01
9.50012207E+06,-8.68254E+01
9.50164795E+06,-8.78854E+01
9.50317383E+06,-9.85854E+01
9.50469971E+06,-8.98454E+01
9.50622559E+06,-8.67454E+01
9.50775146E+06,-8.79254E+01
9.50927734E+06,-9.44654E+01
9.51080322E+06,-9.78454E+01
9.51232910E+06,-8.92254E+01
9.51385498E+06,-8.71854E+01
9.51538086E+06,-8.97254E+01
9.51690674E+06,-9.53254E+01
9.51843262E+06,-9.32054E+01
9.51995850E+06,-9.25654E+01
9.52148438E+06,-9.55254E+01
9.52301025E+06,-9.54854E+01
9.52453613E+06,-1.11185E+02
9.52606201E+06,-9.67454E+01
9.52758789E+06,-8.82054E+01
9.52911377E+06,-8.84854E+01
9.53063965E+06,-9.01454E+01
9.53216553E+06,-9.63054E+01
9.53369141E+06,-9.52854E+01
9.53521729E+06,-8.74854E+01
9.53674316E+06,-8.52254E+01
9.53826904E+06,-8.97054E+01
9.53979492E+06,-9.14654E+01
9.54132080E+06,-8.87854E+01
9.54284668E+06,-9.29054E+01
9.54437256E+06,-9.90854E+01
9.54589844E+06,-1.04105E+02
9.54742432E+06,-8.74254E+01
9.54895020E+06,-8.25054E+01
9.55047607E+06,-8.60054E+01
9.55200195E+06,-9.63054E+01
9.55352783E+06,-9.49254E+01
9.55505371E+06,-9.28054E+01
9.55657959E+06,-8.98254E+01
9.55810547E+06,-9.85454E+01
9.55963135E+06,-8.87654E+01
9.56115723E+06,-1.02125E+02
9.56268311E+06,-8.85454E+01
9.56420898E+06,-8.53454E+01
9.56573486E+06,-8.73254E+01
9.56726074E+06,-9.47454E+01
9.56878662E+06,-9.49654E+01
9.57031250E+06,-9.02854E+01
9.57183838E+06,-9.54654E+01
9.57336426E+06,-9.46854E+01
9.57489014E+06,-8.95454E+01
9.57641602E+06,-8.71854E+01
9.57794189E+06,-9.08654E+01
9.57946777E+06,-9.99854E+01
9.58099365E+06,-9.13454E+01
9.58251953E+06,-9.20254E+01
9.58404541E+06,-9.58854E+01
9.58557129E+06,-1.06385E+02
9.58709717E+06,-9.80454E+01
9.58862305E+06,-9.18254E+01
9.59014893E+06,-9.49054E+01
9.59167480E+06,-9.84254E+01
9.59320068E+06,-9.31654E+01
9.59472656E+06,-1.04845E+02
9.59625244E+06,-8.83654E+01
9.59777832E+06,-8.62054E+01
9.59930420E+06,-8.98254E+01
9.60083008E+06,-8.75854E+01
9.60235596E+06,-8.82854E+01
9.60388184E+06,-9.33854E+01
9.60540771E+06,-1.16045E+02
9.60693359E+06,-9.69854E+01
9.60845947E+06,-9.26654E+01
9.60998535E+06,-8.34654E+01
9.61151123E+06,-8.52254E+01
9.61303711E+06,-8.80054E+01
9.61456299E+06,-8.72254E+01
9.61608887E+06,-8.91654E+01
9.61761475E+06,-1.07005E+02
9.61914062E+06,-9.16254E+01
9.62066650E+06,-9.87454E+01
9.62219238E+06,-9.19454E+01
9.62371826E+06,-8.53854E+01
9.62524414E+06,-8.67454E+01
9.62677002E+06,-8.95254E+01
9.62829590E+06,-9.31854E+01
9.62982178E+06,-9.79854E+01
9.63134766E+06,-9.31454E+01
9.63287354E+06,-8.79054E+01
9.63439941E+06,-9.16854E+01
9.63592529E+06,-8.77854E+01
9.63745117E+06,-8.46854E+01
9.63897705E+06,-8.57054E+01
9.64050293E+06,-8.78254E+01
9.64202881E+06,-9.37454E+01
9.64355469E+06,-8.65054E+01
9.64508057E+06,-8.40654E+01
9.64660645E+06,-9.28254E+01
9.64813232E+06,-9.85254E+01
9.64965820E+06,-9.21854E+01
9.65118408E+06,-1.00345E+02
9.65270996E+06,-9.51454E+01
9.65423584E+06,-9.00454E+01
9.65576172E+06,-9.69254E+01
9.65728760E+06,-8.95254E+01
9.65881348E+06,-9.27654E+01
9.66033936E+06,-1.03345E+02
9.66186523E+06,-9.24454E+01
9.66339111E+06,-8.80254E+01
9.66491699E+06,-8.70254E+01
9.66644287E+06,-9.30454E+01
9.66796875E+06,-9.76254E+01
9.66949463E+06,-9.91454E+01
9.67102051E+06,-1.06465E+02
9.67254639E+06,-9.49654E+01
9.67407227E+06,-9.42254E+01
9.67559814E+06,-9.47254E+01
9.67712402E+06,-9.12854E+01
9.67864990E+06,-9.10454E+01
9.68017578E+06,-9.37454E+01
9.68170166E+06,-1.03705E+02
9.68322754E+06,-1.01705E+02
9.68475342E+06,-1.13705E+02
9.68627930E+06,-9.89454E+01
9.68780518E+06,-9.11054E+01
9.68933105E+06,-9.32454E+01
9.69085693E+06,-8.73054E+01
9.69238281E+06,-8.84854E+01
9.69390869E+06,-9.34654E+01
9.69543457E+06,-9.63054E+01
9.69696045E+06,-9.20854E+01
9.69848633E+06,-9.29254E+01
9.70001221E+06,-9.92654E+01
9.70153809E+06,-9.15254E+01
9.70306396E+06,-8.98254E+01
9.70458984E+06,-9.51254E+01
9.70611572E+06,-1.00585E+02
9.70764160E+06,-9.08254E+01
9.70916748E+06,-9.02054E+01
9.71069336E+06,-8.90454E+01
9.71221924E+06,-8.79854E+01
9.71374512E+06,-8.96454E+01
9.71527100E+06,-9.96254E+01
9.71679688E+06,-9.02654E+01
9.71832275E+06,-9.74654E+01
9.71984863E+06,-9.64854E+01
9.72137451E+06,-9.56054E+01
9.72290039E+06,-8.91254E+01
9.72442627E+06,-8.86054E+01
9.72595215E+06,-9.72054E+01
9.72747803E+06,-8.92654E+01
9.72900391E+06,-8.90454E+01
9.73052979E+06,-8.86054E+01
9.73205566E+06,-9.42454E+01
9.73358154E+06,-9.19654E+01
9.73510742E+06,-9.03454E+01
9.73663330E+06,-9.84854E+01
9.73815918E+06,-8.90854E+01
9.73968506E+06,-8.90654E+01
9.74121094E+06,-9.32654E+01
9.74273682E+06,-8.95654E+01
9.74426270E+06,-8.71254E+01
9.74578857E+06,-8.80854E+01
9.74731445E+06,-9.45854E+01
9.74884033E+06,-1.00925E+02
9.75036621E+06,-9.71454E+01
9.75189209E+06,-9.48054E+01
9.75341797E+06,-1.13185E+02
9.75494385E+06,-9.46054E+01
9.75646973E+06,-9.33854E+01
9.75799561E+06,-9.71454E+01
9.75952148E+06,-9.38454E+01
9.76104736E+06,-9.53254E+01
9.76257324E+06,-9.42454E+01
9.76409912E+06,-9.93454E+01
9.76562500E+06,-1.09085E+02
9.76715088E+06,-1.00305E+02
9.76867676E+06,-8.91254E+01
9.77020264E+06,-9.01654E+01
9.77172852E+06,-9.53454E+01
9.77325439E+06,-1.01165E+02
9.77478027E+06,-1.00325E+02
9.77630615E+06,-9.49054E+01
9.77783203E+06,-1.00665E+02
9.77935791E+06,-9.85854E+01
9.78088379E+06,-9.15054E+01
9.78240967E+06,-9.00454E+01
9.78393555E+06,-9.83054E+01
9.78546143E+06,-9.20254E+01
9.78698730E+06,-9.64654E+01
9.78851318E+06,-8.93654E+01
9.79003906E+06,-9.23854E+01
9.79156494E+06,-8.94654E+01
9.79309082E+06,-8.90854E+01
9.79461670E+06,-9.17654E+01
9.79614258E+06,-9.41254E+01
9.79766846E+06,-9.17654E+01
9.79919434E+06,-8.51854E+01
9.80072021E+06,-9.00654E+01
9.80224609E+06,-9.80254E+01
9.80377197E+06,-1.03705E+02
9.80529785E+06,-9.54654E+01
9.80682373E+06,-9.74254E+01
9.80834961E+06,-9.31854E+01
9.80987549E+06,-9.12454E+01
9.81140137E+06,-9.30254E+01
9.81292725E+06,-9.14854E+01
9.81445312E+06,-9.00054E+01
9.81597900E+06,-9.98854E+01
9.81750488E+06,-1.03925E+02
9.81903076E+06,-9.41654E+01
9.82055664E+06,-9.60454E+01
9.82208252E+06,-9.22454E+01
9.82360840E+06,-1.04685E+02
9.82513428E+06,-9.20454E+01
9.82666016E+06,-9.23254E+01
9.82818604E+06,-9.31654E+01
9.82971191E+06,-9.31654E+01
9.83123779E+06,-9.68654E+01
9.83276367E+06,-9.25654E+01
9.83428955E+06,-9.21054E+01
9.83581543E+06,-1.02525E+02
9.83734131E+06,-9.49254E+01
9.83886719E+06,-9.99854E+01
9.84039307E+06,-8.81254E+01
9.84191895E+06,-8.61654E+01
9.84344482E+06,-9.90254E+01
9.84497070E+06,-9.24854E+01
9.84649658E+06,-8.88654E+01
9.84802246E+06,-9.20054E+01
9.84954834E+06,-8.96654E+01
9.85107422E+06,-8.63454E+01
9.85260010E+06,-9.01854E+01
9.85412598E+06,-8.77454E+01
9.85565186E+06,-8.43054E+01
9.85717773E+06,-8.73654E+01
9.85870361E+06,-9.15854E+01
9.86022949E+06,-9.69254E+01
9.86175537E+06,-9.31454E+01
9.86328125E+06,-8.94454E+01
9.86480713E+06,-9.29054E+01
9.86633301E+06,-9.83054E+01
9.86785889E+06,-1.00705E+02
9.86938477E+06,-9.69254E+01
9.87091064E+06,-9.09054E+01
9.87243652E+06,-8.95854E+01
9.87396240E+06,-1.00745E+02
9.87548828E+06,-9.11054E+01
9.87701416E+06,-8.72254E+01
9.87854004E+06,-9.61654E+01
9.88006592E+06,-9.56254E+01
9.88159180E+06,-9.53254E+01
9.88311768E+06,-1.12845E+02
9.88464355E+06,-9.57054E+01
9.88616943E+06,-9.29854E+01
9.88769531E+06,-9.21454E+01
9.88922119E+06,-9.49254E+01
9.89074707E+06,-9.16454E+01
9.89227295E+06,-9.76254E+01
9.89379883E+06,-9.84654E+01
9.89532471E+06,-9.19854E+01
9.89685059E+06,-9.85854E+01
9.89837646E+06,-9.83054E+01
9.89990234E+06,-9.96654E+01
9.90142822E+06,-9.35854E+01
9.90295410E+06,-8.89654E+01
9.90447998E+06,-9.22654E+01
9.90600586E+06,-9.66054E+01
9.90753174E+06,-9.39854E+01
9.90905762E+06,-9.52454E+01
9.91058350E+06,-9.67654E+01
9.91210938E+06,-8.99254E+01
9.91363525E+06,-9.61254E+01
9.91516113E+06,-8.89254E+01
9.91668701E+06,-8.75254E+01
9.91821289E+06,-8.95054E+01
9.91973877E+06,-8.78454E+01
9.92126465E+06,-8.49254E+01
9.92279053E+06,-8.42854E+01
9.92431641E+06,-8.95454E+01
9.92584229E+06,-9.19454E+01
9.92736816E+06,-9.29854E+01
9.92889404E+06,-8.74854E+01
9.93041992E+06,-8.77654E+01
9.93194580E+06,-9.02054E+01
9.93347168E+06,-9.51854E+01
9.93499756E+06,-9.57054E+01
9.93652344E+06,-9.38254E+01
9.93804932E+06,-1.03505E+02
9.93957520E+06,-8.90054E+01
9.94110107E+06,-8.90254E+01
9.94262695E+06,-9.07054E+01
9.94415283E+06,-8.63454E+01
9.94567871E+06,-8.98654E+01
9.94720459E+06,-9.70854E+01
9.94873047E+06,-9.12454E+01
9.95025635E+06,-1.02345E+02
9.95178223E+06,-9.78654E+01
9.95330811E+06,-9.64454E+01
9.95483398E+06,-9.37854E+01
9.95635986E+06,-1.03205E+02
9.95788574E+06,-1.03205E+02
9.95941162E+06,-1.00845E+02
9.96093750E+06,-9.61254E+01
9.96246338E+06,-9.16454E+01
9.96398926E+06,-8.76254E+01
9.96551514E+06,-1.05665E+02
9.96704102E+06,-9.18654E+01
9.96856689E+06,-1.04205E+02
9.97009277E+06,-9.43854E+01
9.97161865E+06,-8.96054E+01
9.97314453E+06,-9.22454E+01
9.97467041E+06,-9.02054E+01
9.97619629E+06,-9.03854E+01
9.97772217E+06,-8.70054E+01
9.97924805E+06,-8.61654E+01
9.98077393E+06,-8.90454E+01
9.98229980E+06,-9.07454E+01
9.98382568E+06,-9.35454E+01
9.98535156E+06,-9.60054E+01
9.98687744E+06,-9.04854E+01
9.98840332E+06,-9.26654E+01
9.98992920E+06,-9.67054E+01
9.99145508E+06,-9.20054E+01
9.99298096E+06,-9.60054E+01
9.99450684E+06,-9.07254E+01
9.99603271E+06,-9.23254E+01
9.99755859E+06,-7.66254E+01
9.99908447E+06,-7.28454E+01
1.00006104E+07,-7.86454E+01
1.00021362E+07,-8.40654E+01
1.00036621E+07,-9.31654E+01
1.00051880E+07,-9.56254E+01
1.00067139E+07,-9.22454E+01
1.00082397E+07,-8.87854E+01
1.00097656E+07,-9.17254E+01
1.00112915E+07,-9.69454E+01
1.00128174E+07,-9.70854E+01
1.00143433E+07,-9.74454E+01
1.00158691E+07,-8.92454E+01
1.00173950E+07,-9.10054E+01
1.00189209E+07,-1.14805E+02
1.00204468E+07,-8.96054E+01
1.00219727E+07,-9.16654E+01
1.00234985E+07,-9.64254E+01
1.00250244E+07,-9.37854E+01
1.00265503E+07,-9.03454E+01
1.00280762E+07,-8.90454E+01
1.00296021E+07,-8.79854E+01
1.00311279E+07,-9.30654E+01
1.00326538E+07,-9.88654E+01
1.00341797E+07,-9.33654E+01
1.00357056E+07,-9.66654E+01
1.00372314E+07,-1.06545E+02
1.00387573E+07,-9.67454E+01
1.00402832E+07,-9.77054E+01
1.00418091E+07,-9.00054E+01
1.00433350E+07,-8.98654E+01
1.00448608E+07,-9.02254E+01
1.00463867E+07,-9.41254E+01
1.00479126E+07,-9.41254E+01
1.00494385E+07,-9.97054E+01
1.00509644E+07,-8.72454E+01
1.00524902E+07,-8.39054E+01
1.00540161E+07,-9.25054E+01
1.00555420E+07,-9.40654E+01
1.00570679E+07,-9.99854E+01
1.00585938E+07,-9.53254E+01
1.00601196E+07,-1.00505E+02
1.00616455E+07,-9.39454E+01
1.00631714E+07,-9.57454E+01
1.00646973E+07,-8.92454E+01
1.00662231E+07,-9.69054E+01
1.00677490E+07,-9.33454E+01
1.00692749E+07,-1.01145E+02
1.00708008E+07,-9.61254E+01
1.00723267E+07,-9.09054E+01
1.00738525E+07,-8.80454E+01
1.00753784E+07,-8.78254E+01
1.00769043E+07,-1.00785E+02
1.00784302E+07,-9.03654E+01
1.00799561E+07,-8.85254E+01
1.00814819E+07,-8.52454E+01
1.00830078E+07,-8.67854E+01
1.00845337E+07,-9.78254E+01
1.00860596E+07,-1.13845E+02
1.00875854E+07,-9.72054E+01
1.00891113E+07,-1.03485E+02
1.00906372E+07,-9.53254E+01
1.00921631E+07,-9.19854E+01
1.00936890E+07,-9.06854E+01
1.00952148E+07,-9.43654E+01
1.00967407E+07,-9.94454E+01
1.00982666E+07,-9.27654E+01
1.00997925E+07,-8.83454E+01
1.01013184E+07,-8.94054E+01
1.01028442E+07,-9.15054E+01
1.01043701E+07,-9.37054E+01
1.01058960E+07,-9.52254E+01
1.01074219E+07,-8.92254E+01
1.01089478E+07,-9.42854E+01
1.01104736E+07,-1.11545E+02
1.01119995E+07,-1.02605E+02
1.01135254E+07,-9.63454E+01
1.01150513E+07,-9.34054E+01
1.01165771E+07,-1.02145E+02
1.01181030E+07,-9.19454E+01
1.01196289E+07,-9.27054E+01
1.01211548E+07,-9.43854E+01
1.01226807E+07,-8.95854E+01
1.01242065E+07,-9.26054E+01
1.01257324E+07,-9.24254E+01
1.01272583E+07,-9.23454E+01
1.01287842E+07,-9.48654E+01
1.01303101E+07,-9.57854E+01
1.01318359E+07,-8.96854E+01
1.01333618E+07,-9.03054E+01
1.01348877E+07,-9.59254E+01
1.01364136E+07,-9.68454E+01
1.01379395E+07,-1.00705E+02
1.01394653E+07,-9.30254E+01
1.01409912E+07,-9.79854E+01
1.01425171E+07,-9.26854E+01
1.01440430E+07,-9.30854E+01
1.01455688E+07,-1.00805E+02
1.01470947E+07,-9.61254E+01
1.01486206E+07,-9.50654E+01
1.01501465E+07,-9.17454E+01
1.01516724E+07,-9.30854E+01
1.01531982E+07,-9.59254E+01
1.01547241E+07,-8.79254E+01
1.01562500E+07,-8.61654E+01
1.01577759E+07,-9.16454E+01
1.01593018E+07,-9.39854E+01
1.01608276E+07,-1.00825E+02
1.01623535E+07,-9.92054E+01
1.01638794E+07,-1.02505E+02
1.01654053E+07,-9.41254E+01
1.01669312E+07,-9.36454E+01
1.01684570E+07,-9.76854E+01
1.01699829E+07,-9.54254E+01
1.01715088E+07,-9.19054E+01
1.01730347E+07,-9.06654E+01
1.01745605E+07,-9.48654E+01
1.01760864E+07,-8.79654E+01
1.01776123E+07,-8.85454E+01
1.01791382E+07,-9.74654E+01
1.01806641E+07,-9.15454E+01
1.01821899E+07,-8.75854E+01
1.01837158E+07,-8.82454E+01
1.01852417E+07,-8.85254E+01
1.01867676E+07,-9.16454E+01
1.01882935E+07,-1.07505E+02
1.01898193E+07,-9.06254E+01
1.01913452E+07,-9.44054E+01
1.01928711E+07,-9.39454E+01
1.01943970E+07,-9.05454E+01
1.01959229E+07,-8.84454E+01
1.01974487E+07,-9.33054E+01
1.01989746E+07,-8.60054E+01
1.02005005E+07,-8.92054E+01
1.02020264E+07,-8.89254E+01
1.02035522E+07,-9.02854E+01
1.02050781E+07,-9.17854E+01
1.02066040E+07,-8.74054E+01
1.02081299E+07,-9.50654E+01
1.02096558E+07,-9.36454E+01
1.02111816E+07,-8.93654E+01
1.02127075E+07,-8.95654E+01
1.02142334E+07,-9.23454E+01
1.02157593E+07,-1.01365E+02
1.02172852E+07,-9.99854E+01
1.02188110E+07,-9.21054E+01
1.02203369E+07,-9.22054E+01
1.02218628E+07,-1.10425E+02
1.02233887E+07,-9.07854E+01
1.02249146E+07,-8.79254E+01
1.02264404E+07,-9.18454E+01
1.02279663E+07,-9.97454E+01
1.02294922E+07,-9.75054E+01
1.02310181E+07,-8.81654E+01
1.02325439E+07,-9.19454E+01
1.02340698E+07,-9.25254E+01
1.02355957E+07,-8.65254E+01
1.02371216E+07,-8.72454E+01
1.02386475E+07,-8.83854E+01
1.02401733E+07,-9.09054E+01
1.02416992E+07,-9.11654E+01
1.02432251E+07,-9.05454E+01
1.02447510E+07,-9.72054E+01
1.02462769E+07,-8.71054E+01
1.02478027E+07,-8.89654E+01
1.02493286E+07,-9.54854E+01
1.02508545E+07,-9.35654E+01
1.02523804E+07,-9.16454E+01
1.02539062E+07,-9.52854E+01
1.02554321E+07,-9.57454E+01
1.02569580E+07,-8.71654E+01
1.02584839E+07,-8.85654E+01
1.02600098E+07,-9.23454E+01
1.02615356E+07,-9.27454E+01
1.02630615E+07,-9.37054E+01
1.02645874E+07,-8.98654E+01
1.02661133E+07,-8.58254E+01
1.02676392E+07,-8.51454E+01
1.02691650E+07,-9.23854E+01
1.02706909E+07,-9.10654E+01
1.02722168E+07,-9.39254E+01
1.02737427E+07,-9.89254E+01
1.02752686E+07,-8.83054E+01
1.02767944E+07,-9.13654E+01
1.02783203E+07,-8.98454E+01
1.02798462E+07,-8.93454E+01
1.02813721E+07,-9.28054E+01
1.02828979E+07,-1.02525E+02
1.02844238E+07,-9.16054E+01
1.02859497E+07,-8.94054E+01
1.02874756E+07,-8.57454E+01
1.02890015E+07,-9.12254E+01
1.02905273E+07,-8.77854E+01
1.02920532E+07,-9.92254E+01
1.02935791E+07,-9.36454E+01
1.02951050E+07,-9.97854E+01
1.02966309E+07,-8.56654E+01
1.02981567E+07,-8.58254E+01
1.02996826E+07,-9.32854E+01
1.03012085E+07,-8.85654E+01
1.03027344E+07,-9.58254E+01
1.03042603E+07,-9.21654E+01
1.03057861E+07,-8.97254E+01
1.03073120E+07,-9.52454E+01
1.03088379E+07,-8.97454E+01
1.03103638E+07,-9.52454E+01
1.03118896E+07,-9.97654E+01
1.03134155E+07,-9.85254E+01
1.03149414E+07,-9.58654E+01
1.03164673E+07,-9.65854E+01
1.03179932E+07,-9.87054E+01
1.03195190E+07,-9.39254E+01
1.03210449E+07,-9.20654E+01
1.03225708E+07,-9.18254E+01
1.03240967E+07,-8.96054E+01
1.03256226E+07,-9.58254E+01
1.03271484E+07,-9.20254E+01
1.03286743E+07,-9.15054E+01
1.03302002E+07,-9.51854E+01
1.03317261E+07,-9.34454E+01
1.03332520E+07,-8.95054E+01
1.03347778E+07,-9.03054E+01
1.03363037E+07,-9.31054E+01
1.03378296E+07,-9.00454E+01
1.03393555E+07,-9.58854E+01
1.03408813E+07,-9.52454E+01
1.03424072E+07,-1.02085E+02
1.03439331E+07,-9.35254E+01
1.03454590E+07,-9.19854E+01
1.03469849E+07,-9.48654E+01
1.03485107E+07,-9.19854E+01
1.03500366E+07,-8.94854E+01
1.03515625E+07,-8.79254E+01
1.03530884E+07,-9.22854E+01
1.03546143E+07,-9.55254E+01
1.03561401E+07,-9.59254E+01
1.03576660E+07,-1.00205E+02
1.03591919E+07,-9.85054E+01
1.03607178E+07,-9.62454E+01
1.03622437E+07,-9.34854E+01
1.03637695E+07,-9.07254E+01
1.03652954E+07,-9.39254E+01
1.03668213E+07,-9.11054E+01
1.03683472E+07,-9.43254E+01
1.03698730E+07,-9.01854E+01
1.03713989E+07,-8.75854E+01
1.03729248E+07,-8.73054E+01
1.03744507E+07,-8.78054E+01
1.03759766E+07,-9.55654E+01
1.03775024E+07,-1.00405E+02
1.03790283E+07,-9.50254E+01
1.03805542E+07,-9.18854E+01
1.03820801E+07,-9.19854E+01
1.03836060E+07,-9.50854E+01
1.03851318E+07,-9.60054E+01
1.03866577E+07,-1.05185E+02
1.03881836E+07,-9.85254E+01
1.03897095E+07,-1.05485E+02
1.03912354E+07,-9.18054E+01
1.03927612E+07,-9.48054E+01
1.03942871E+07,-9.85454E+01
1.03958130E+07,-9.30454E+01
1.03973389E+07,-9.03454E+01
1.03988647E+07,-8.83654E+01
1.04003906E+07,-8.82254E+01
1.04019165E+07,-8.57054E+01
1.04034424E+07,-8.87654E+01
1.04049683E+07,-8.64254E+01
1.04064941E+07,-8.60054E+01
1.04080200E+07,-9.14854E+01
1.04095459E+07,-9.31654E+01
1.04110718E+07,-8.51854E+01
1.04125977E+07,-8.74854E+01
1.04141235E+07,-1.07625E+02
1.04156494E+07,-1.03925E+02
1.04171753E+07,-9.83254E+01
1.04187012E+07,-8.91254E+01
1.04202271E+07,-8.69054E+01
1.04217529E+07,-9.24654E+01
1.04232788E+07,-9.12054E+01
1.04248047E+07,-8.90654E+01
1.04263306E+07,-9.24454E+01
1.04278564E+07,-9.43654E+01
1.04293823E+07,-1.13945E+02
1.04309082E+07,-9.26454E+01
1.04324341E+07,-8.78254E+01
1.04339600E+07,-8.95254E+01
1.04354858E+07,-9.86854E+01
1.04370117E+07,-9.60854E+01
1.04385376E+07,-8.78854E+01
1.04400635E+07,-8.92854E+01
1.04415894E+07,-9.99654E+01
1.04431152E+07,-9.87454E+01
1.04446411E+07,-9.29854E+01
1.04461670E+07,-8.69054E+01
1.04476929E+07,-8.58254E+01
1.04492188E+07,-8.91454E+01
1.04507446E+07,-9.08854E+01
1.04522705E+07,-9.26054E+01
1.04537964E+07,-9.74254E+01
1.04553223E+07,-8.84654E+01
1.04568481E+07,-9.16454E+01
1.04583740E+07,-9.53254E+01
1.04598999E+07,-9.29654E+01
1.04614258E+07,-8.88654E+01
1.04629517E+07,-9.08854E+01
1.04644775E+07,-1.01365E+02
1.04660034E+07,-9.16454E+01
1.04675293E+07,-8.81654E+01
1.04690552E+07,-9.17654E+01
1.04705811E+07,-9.78854E+01
1.04721069E+07,-9.37054E+01
1.04736328E+07,-9.41454E+01
1.04751587E+07,-9.84654E+01
1.04766846E+07,-9.19654E+01
1.04782104E+07,-9.60454E+01
1.04797363E+07,-8.88454E+01
1.04812622E+07,-9.44654E+01
1.04827881E+07,-9.86654E+01
1.04843140E+07,-9.05254E+01
1.04858398E+07,-9.67254E+01
1.04873657E+07,-9.80654E+01
1.04888916E+07,-9.21854E+01
1.04904175E+07,-8.95454E+01
1.04919434E+07,-8.66454E+01
1.04934692E+07,-9.07054E+01
1.04949951E+07,-9.72854E+01
1.04965210E+07,-9.20054E+01
1.04980469E+07,-8.84654E+01
1.04995728E+07,-9.31654E+01
1.05010986E+07,-8.82054E+01
1.05026245E+07,-8.73654E+01
1.05041504E+07,-9.24454E+01
1.05056763E+07,-8.90054E+01
1.05072021E+07,-9.59654E+01
1.05087280E+07,-9.88254E+01
1.05102539E+07,-8.89454E+01
1.05117798E+07,-8.38454E+01
1.05133057E+07,-8.59654E+01
1.05148315E+07,-8.99854E+01
1.05163574E+07,-1.00305E+02
1.05178833E+07,-9.53854E+01
1.05194092E+07,-9.83454E+01
1.05209351E+07,-8.76054E+01
1.05224609E+07,-8.78054E+01
1.05239868E+07,-8.90654E+01
1.05255127E+07,-9.25654E+01
1.05270386E+07,-8.93854E+01
1.05285645E+07,-9.29454E+01
1.05300903E+07,-9.37254E+01
1.05316162E+07,-9.38054E+01
1.05331421E+07,-9.42254E+01
1.05346680E+07,-1.04165E+02
1.05361938E+07,-1.01745E+02
1.05377197E+07,-9.93454E+01
1.05392456E+07,-9.44054E+01
1.05407715E+07,-9.18254E+01
1.05422974E+07,-9.39054E+01
1.05438232E+07,-9.56654E+01
1.05453491E+07,-9.01854E+01
1.05468750E+07,-1.07905E+02
1.05484009E+07,-9.53854E+01
1.05499268E+07,-9.44654E+01
1.05514526E+07,-8.74454E+01
1.05529785E+07,-8.92054E+01
1.05545044E+07,-9.83654E+01
1.05560303E+07,-9.08454E+01
1.05575562E+07,-1.02285E+02
1.05590820E+07,-8.83254E+01
1.05606079E+07,-8.78654E+01
1.05621338E+07,-9.22454E+01
1.05636597E+07,-9.51254E+01
1.05651855E+07,-9.48654E+01
1.05667114E+07,-1.00165E+02
1.05682373E+07,-9.72854E+01
1.05697632E+07,-9.38654E+01
1.05712891E+07,-9.69254E+01
1.05728149E+07,-8.90454E+01
1.05743408E+07,-9.07854E+01
1.05758667E+07,-9.18054E+01
1.05773926E+07,-9.56254E+01
1.05789185E+07,-9.15254E+01
1.05804443E+07,-9.00454E+01
1.05819702E+07,-9.86654E+01
1.05834961E+07,-1.04205E+02
1.05850220E+07,-1.05865E+02
1.05865479E+07,-9.05454E+01
1.05880737E+07,-8.86854E+01
1.05895996E+07,-9.44854E+01
1.05911255E+07,-8.96054E+01
1.05926514E+07,-9.19454E+01
1.05941772E+07,-8.95054E+01
1.05957031E+07,-8.52454E+01
1.05972290E+07,-8.76054E+01
1.05987549E+07,-9.83254E+01
1.06002808E+07,-1.03365E+02
1.06018066E+07,-8.78254E+01
1.06033325E+07,-8.96454E+01
1.06048584E+07,-9.07254E+01
1.06063843E+07,-1.07005E+02
1.06079102E+07,-9.48454E+01
1.06094360E+07,-9.37854E+01
1.06109619E+07,-9.45454E+01
1.06124878E+07,-9.14654E+01
1.06140137E+07,-1.02645E+02
1.06155396E+07,-1.04645E+02
1.06170654E+07,-9.12654E+01
1.06185913E+07,-9.12254E+01
1.06201172E+07,-9.22454E+01
1.06216431E+07,-9.19254E+01
1.06231689E+07,-8.97854E+01
1.06246948E+07,-8.51854E+01
1.06262207E+07,-8.86054E+01
1.06277466E+07,-8.97654E+01
1.06292725E+07,-8.96454E+01
1.06307983E+07,-8.54254E+01
1.06323242E+07,-8.75654E+01
1.06338501E+07,-1.07985E+02
1.06353760E+07,-9.60054E+01
1.06369019E+07,-1.02725E+02
1.06384277E+07,-9.41454E+01
1.06399536E+07,-9.93454E+01
1.06414795E+07,-9.20054E+01
1.06430054E+07,-9.03654E+01
1.06445312E+07,-1.05065E+02
1.06460571E+07,-9.48454E+01
1.06475830E+07,-9.35454E+01
1.06491089E+07,-9.47854E+01
