
Zeit;Weg;Kraft;Biegespannung;
4,10;0,559;25,30;3,70;
4,11;0,560;25,80;3,77;
4,11;0,561;25,90;3,78;
4,11;0,562;26,40;3,86;
4,12;0,562;26,90;3,93;
4,13;0,563;26,50;3,87;
4,13;0,563;26,80;3,92;
4,14;0,564;26,80;3,92;
4,14;0,564;25,80;3,77;
4,14;0,566;25,40;3,71;
4,15;0,566;24,90;3,64;
4,16;0,567;24,70;3,61;
4,16;0,567;24,80;3,62;
4,16;0,568;24,80;3,62;
4,17;0,568;24,90;3,64;
4,18;0,570;24,70;3,61;
4,18;0,570;24,50;3,58;
4,18;0,571;25,20;3,68;
4,19;0,572;25,20;3,68;
4,20;0,572;25,40;3,71;
4,20;0,572;26,00;3,80;
4,20;0,573;26,00;3,80;
4,21;0,574;25,70;3,75;
4,22;0,575;25,30;3,70;
4,22;0,576;24,50;3,58;
4,22;0,576;24,40;3,56;
4,23;0,576;24,90;3,64;
4,24;0,577;25,80;3,77;
4,24;0,578;26,40;3,86;
4,24;0,578;25,90;3,78;
4,25;0,580;25,50;3,73;
4,26;0,580;25,30;3,70;
4,26;0,581;25,20;3,68;
4,26;0,581;25,50;3,73;
4,27;0,582;25,30;3,70;
4,28;0,582;25,10;3,67;
4,28;0,584;24,60;3,59;
4,28;0,584;24,90;3,64;
4,29;0,585;25,50;3,73;
4,30;0,586;26,10;3,81;
4,30;0,586;27,00;3,94;
4,30;0,586;26,80;3,92;
4,31;0,587;25,90;3,78;
4,32;0,588;25,40;3,71;
4,32;0,589;25,60;3,74;
4,32;0,590;25,70;3,75;
4,33;0,590;26,60;3,89;
4,34;0,590;27,30;3,99;
4,34;0,591;26,80;3,92;
4,34;0,592;26,10;3,81;
4,35;0,592;25,70;3,75;
4,36;0,594;25,30;3,70;
4,36;0,594;25,40;3,71;
4,36;0,595;26,10;3,81;
4,37;0,595;27,30;3,99;
4,38;0,596;27,30;3,99;
4,38;0,597;27,40;4,00;
4,39;0,598;27,40;4,00;
4,39;0,598;26,70;3,90;
4,39;0,599;27,20;3,97;
4,40;0,600;27,20;3,97;
4,41;0,600;27,20;3,97;
4,41;0,600;27,30;3,99;
4,41;0,601;26,90;3,93;
4,42;0,602;26,60;3,89;
4,43;0,603;26,60;3,89;
4,43;0,604;26,10;3,81;
4,43;0,604;26,30;3,84;
4,44;0,604;26,30;3,84;
4,45;0,605;25,50;3,73;
4,45;0,606;25,90;3,78;
4,45;0,607;25,40;3,71;
4,46;0,608;25,60;3,74;
4,47;0,608;25,90;3,78;
4,47;0,609;25,50;3,73;
4,47;0,609;25,50;3,73;
4,48;0,610;25,60;3,74;
4,49;0,610;25,70;3,75;
4,49;0,612;26,00;3,80;
4,49;0,612;26,10;3,81;
4,50;0,613;25,80;3,77;
4,51;0,613;25,60;3,74;
4,51;0,614;26,00;3,80;
4,51;0,614;26,20;3,83;
4,52;0,615;26,80;3,92;
4,53;0,616;27,60;4,03;
4,53;0,617;27,20;3,97;
4,53;0,618;26,40;3,86;
4,54;0,618;26,30;3,84;
4,55;0,619;25,90;3,78;
4,55;0,619;26,00;3,80;
4,55;0,620;27,00;3,94;
4,56;0,621;26,80;3,92;
4,57;0,622;26,60;3,89;
4,57;0,622;27,10;3,96;
4,57;0,623;26,30;3,84;
4,58;0,623;25,00;3,65;
4,59;0,624;25,40;3,71;
4,59;0,625;25,30;3,70;
4,59;0,626;25,80;3,77;
4,60;0,626;27,00;3,94;
4,61;0,627;27,50;4,02;
4,61;0,627;27,10;3,96;
4,61;0,628;27,20;3,97;
4,62;0,629;27,40;4,00;
4,63;0,629;27,30;3,99;
4,63;0,630;27,20;3,97;
4,64;0,631;27,10;3,96;
4,64;0,632;26,20;3,83;
4,64;0,632;25,40;3,71;
4,65;0,633;25,10;3,67;
4,66;0,633;25,30;3,70;
4,66;0,634;25,40;3,71;
4,66;0,635;26,60;3,89;
4,67;0,636;27,20;3,97;
4,68;0,636;27,10;3,96;
4,68;0,637;27,40;4,00;
4,68;0,637;27,10;3,96;
4,69;0,638;26,80;3,92;
4,70;0,639;26,30;3,84;
4,70;0,640;26,40;3,86;
4,70;0,640;25,70;3,75;
4,71;0,641;25,70;3,75;
4,72;0,641;26,70;3,90;
4,72;0,642;26,70;3,90;
4,72;0,643;26,80;3,92;
4,73;0,643;26,90;3,93;
4,74;0,644;26,10;3,81;
4,74;0,645;26,00;3,80;
4,74;0,646;26,10;3,81;
4,75;0,646;26,60;3,89;
4,76;0,647;27,00;3,94;
4,76;0,647;27,10;3,96;
4,76;0,648;27,50;4,02;
4,77;0,649;27,00;3,94;
4,78;0,650;26,60;3,89;
4,78;0,650;26,70;3,90;
4,78;0,651;26,90;3,93;
4,79;0,651;26,60;3,89;
4,80;0,652;27,10;3,96;
4,80;0,653;27,00;3,94;
4,80;0,654;27,20;3,97;
4,81;0,654;27,80;4,06;
4,82;0,655;28,30;4,13;
4,82;0,655;28,50;4,16;
4,82;0,656;28,20;4,12;
4,83;0,657;29,00;4,24;
4,84;0,658;29,10;4,25;
4,84;0,658;28,60;4,18;
4,84;0,659;28,60;4,18;
4,85;0,660;27,60;4,03;
4,86;0,660;27,30;3,99;
4,86;0,661;27,80;4,06;
4,86;0,661;27,80;4,06;
4,87;0,662;27,50;4,02;
4,88;0,663;27,10;3,96;
4,88;0,664;27,00;3,94;
4,89;0,664;26,50;3,87;
4,89;0,665;27,50;4,02;
4,89;0,665;27,20;3,97;
4,90;0,666;27,50;4,02;
4,91;0,667;28,60;4,18;
4,91;0,668;28,30;4,13;
4,91;0,668;29,30;4,28;
4,92;0,669;28,90;4,22;
4,93;0,669;28,40;4,15;
4,93;0,670;28,50;4,16;
4,93;0,671;28,30;4,13;
4,94;0,672;28,90;4,22;
4,95;0,672;29,20;4,27;
4,95;0,673;28,60;4,18;
4,95;0,674;29,00;4,24;
4,96;0,674;28,90;4,22;
4,97;0,675;28,90;4,22;
4,97;0,675;29,30;4,28;
4,97;0,676;28,90;4,22;
4,98;0,677;28,80;4,21;
4,99;0,678;29,10;4,25;
4,99;0,678;29,10;4,25;
4,99;0,679;28,90;4,22;
5,00;0,679;28,80;4,21;
5,01;0,680;28,20;4,12;
5,01;0,681;28,50;4,16;
5,01;0,682;28,00;4,09;
5,02;0,682;28,40;4,15;
5,03;0,683;28,30;4,13;
5,03;0,683;28,40;4,15;
5,03;0,684;28,80;4,21;
5,04;0,685;28,60;4,18;
5,05;0,686;29,10;4,25;
5,05;0,686;28,80;4,21;
5,05;0,687;28,90;4,22;
5,06;0,688;29,20;4,27;
5,07;0,688;29,10;4,25;
5,07;0,689;29,00;4,24;
5,07;0,689;28,90;4,22;
5,08;0,690;28,80;4,21;
5,09;0,691;28,80;4,21;
5,09;0,692;28,80;4,21;
5,09;0,692;28,70;4,19;
5,10;0,693;28,80;4,21;
5,11;0,693;29,40;4,30;
5,11;0,694;29,30;4,28;
5,11;0,695;30,20;4,41;
5,12;0,696;30,00;4,38;
5,13;0,696;29,20;4,27;
5,13;0,697;28,50;4,16;
5,14;0,697;27,80;4,06;
5,14;0,698;28,00;4,09;
5,14;0,699;28,10;4,11;
5,15;0,700;29,00;4,24;
5,16;0,700;29,40;4,30;
5,16;0,701;28,70;4,19;
5,16;0,701;28,90;4,22;
5,17;0,702;28,40;4,15;
5,18;0,703;28,50;4,16;
5,18;0,703;28,90;4,22;
5,18;0,704;28,70;4,19;
5,19;0,705;29,10;4,25;
5,20;0,706;29,10;4,25;
5,20;0,706;29,10;4,25;
5,20;0,707;29,60;4,32;
5,21;0,707;29,50;4,31;
5,22;0,708;29,40;4,30;
5,22;0,709;29,40;4,30;
5,22;0,710;29,20;4,27;
5,23;0,710;29,70;4,34;
5,24;0,711;29,70;4,34;
5,24;0,711;29,70;4,34;
5,24;0,712;29,50;4,31;
5,25;0,713;29,10;4,25;
5,26;0,714;29,00;4,24;
5,26;0,714;29,50;4,31;
5,26;0,715;29,90;4,37;
5,27;0,715;29,90;4,37;
5,28;0,716;29,90;4,37;
5,28;0,717;29,50;4,31;
5,28;0,717;29,40;4,30;
5,29;0,718;29,60;4,32;
5,30;0,719;29,20;4,27;
5,30;0,720;29,80;4,35;
5,30;0,720;29,90;4,37;
5,31;0,721;29,70;4,34;
5,32;0,721;30,00;4,38;
5,32;0,722;29,90;4,37;
5,32;0,723;29,70;4,34;
5,33;0,724;29,90;4,37;
5,34;0,724;30,40;4,44;
5,34;0,725;30,40;4,44;
5,34;0,725;29,60;4,32;
5,35;0,726;29,80;4,35;
5,36;0,727;28,90;4,22;
5,36;0,728;28,90;4,22;
5,36;0,728;29,70;4,34;
5,37;0,729;30,00;4,38;
5,38;0,729;30,40;4,44;
5,38;0,730;30,20;4,41;
5,39;0,731;29,90;4,37;
5,39;0,732;29,30;4,28;
5,39;0,732;29,30;4,28;
5,40;0,733;29,40;4,30;
5,41;0,734;29,90;4,37;
5,41;0,734;30,60;4,47;
5,41;0,735;30,80;4,50;
5,42;0,735;30,60;4,47;
5,43;0,736;30,70;4,49;
5,43;0,737;30,80;4,50;
5,43;0,738;31,30;4,57;
5,44;0,738;31,30;4,57;
5,45;0,739;30,40;4,44;
5,45;0,739;29,70;4,34;
5,45;0,740;29,50;4,31;
5,46;0,741;29,70;4,34;
5,47;0,742;30,20;4,41;
5,47;0,742;30,30;4,43;
5,47;0,743;30,10;4,40;
5,48;0,743;30,60;4,47;
5,49;0,744;30,90;4,51;
5,49;0,745;31,50;4,60;
5,49;0,746;31,60;4,62;
5,50;0,746;31,50;4,60;
5,51;0,747;32,00;4,67;
5,51;0,748;31,40;4,59;
5,51;0,748;31,00;4,53;
5,52;0,749;30,70;4,49;
5,53;0,749;30,60;4,47;
5,53;0,750;31,00;4,53;
5,53;0,751;31,10;4,54;
5,54;0,752;31,00;4,53;
5,55;0,752;30,60;4,47;
5,55;0,753;30,50;4,46;
5,55;0,753;30,90;4,51;
5,56;0,754;31,10;4,54;
5,57;0,755;31,60;4,62;
5,57;0,756;31,60;4,62;
5,57;0,756;31,30;4,57;
5,58;0,757;31,00;4,53;
5,59;0,757;29,80;4,35;
5,59;0,758;29,60;4,32;
5,59;0,759;29,60;4,32;
5,60;0,760;29,60;4,32;
5,61;0,760;30,20;4,41;
5,61;0,761;30,20;4,41;
5,61;0,762;30,80;4,50;
5,62;0,762;30,60;4,47;
5,63;0,763;30,70;4,49;
5,63;0,763;30,90;4,51;
5,64;0,764;30,80;4,50;
5,64;0,765;31,80;4,65;
5,64;0,766;31,80;4,65;
5,65;0,766;31,10;4,54;
5,66;0,767;30,90;4,51;
5,66;0,767;30,80;4,50;
5,66;0,768;30,80;4,50;
5,67;0,769;31,80;4,65;
5,68;0,770;32,10;4,69;
5,68;0,770;31,60;4,62;
5,68;0,771;32,00;4,67;
5,69;0,771;31,70;4,63;
5,70;0,772;31,40;4,59;
5,70;0,773;31,30;4,57;
5,70;0,774;30,90;4,51;
5,71;0,774;31,10;4,54;
5,72;0,775;31,50;4,60;
5,72;0,775;32,20;4,70;
5,72;0,776;32,40;4,73;
5,73;0,777;32,30;4,72;
5,74;0,777;32,20;4,70;
5,74;0,778;32,00;4,67;
5,74;0,779;32,40;4,73;
5,75;0,780;32,40;4,73;
5,76;0,780;31,90;4,66;
5,76;0,781;32,40;4,73;
5,76;0,781;31,90;4,66;
5,77;0,782;31,70;4,63;
5,78;0,783;31,70;4,63;
5,78;0,784;31,00;4,53;
5,78;0,784;31,30;4,57;
5,79;0,785;31,60;4,62;
5,80;0,785;31,20;4,56;
5,80;0,786;30,50;4,46;
5,80;0,787;30,10;4,40;
5,81;0,788;30,00;4,38;
5,82;0,788;30,30;4,43;
5,82;0,789;31,20;4,56;
5,82;0,789;30,80;4,50;
5,83;0,790;30,40;4,44;
5,84;0,790;30,70;4,49;
5,84;0,791;30,50;4,46;
5,84;0,792;31,30;4,57;
5,85;0,793;31,70;4,63;
5,86;0,794;30,90;4,51;
5,86;0,794;31,40;4,59;
5,86;0,794;31,50;4,60;
5,87;0,795;31,80;4,65;
5,88;0,796;32,50;4,75;
5,88;0,797;31,80;4,65;
5,89;0,798;32,20;4,70;
5,89;0,798;32,10;4,69;
5,89;0,799;32,20;4,70;
5,90;0,799;32,60;4,76;
5,91;0,800;32,40;4,73;
5,91;0,800;32,60;4,76;
5,91;0,802;32,40;4,73;
5,92;0,802;32,40;4,73;
5,93;0,803;32,20;4,70;
5,93;0,803;31,90;4,66;
5,93;0,804;32,40;4,73;
5,94;0,804;31,70;4,63;
5,95;0,805;31,70;4,63;
5,95;0,806;31,80;4,65;
5,95;0,807;31,30;4,57;
5,96;0,808;32,00;4,67;
5,97;0,808;32,20;4,70;
5,97;0,808;32,00;4,67;
5,97;0,809;32,60;4,76;
5,98;0,810;32,60;4,76;
5,99;0,811;32,40;4,73;
5,99;0,812;32,30;4,72;
5,99;0,812;32,40;4,73;
6,00;0,813;32,80;4,79;
6,01;0,813;33,00;4,82;
6,01;0,814;33,90;4,95;
6,01;0,814;33,60;4,91;
6,02;0,816;32,90;4,81;
6,03;0,816;32,10;4,69;
6,03;0,817;31,40;4,59;
6,03;0,817;31,50;4,60;
6,04;0,818;32,00;4,67;
6,05;0,818;32,70;4,78;
6,05;0,820;32,90;4,81;
6,05;0,820;33,10;4,84;
6,06;0,821;32,70;4,78;
6,07;0,822;31,90;4,66;
6,07;0,822;31,60;4,62;
6,07;0,822;31,10;4,54;
6,08;0,823;30,70;4,49;
6,09;0,824;31,20;4,56;
6,09;0,825;32,00;4,67;
6,09;0,826;32,70;4,78;
6,10;0,826;33,00;4,82;
6,11;0,826;33,10;4,84;
6,11;0,827;32,40;4,73;
6,11;0,828;32,10;4,69;
6,12;0,828;32,90;4,81;
6,13;0,830;32,90;4,81;
6,13;0,830;32,80;4,79;
6,14;0,831;32,10;4,69;
6,14;0,831;31,50;4,60;
6,14;0,832;31,10;4,54;
6,15;0,832;31,00;4,53;
6,16;0,834;31,40;4,59;
6,16;0,834;31,60;4,62;
6,16;0,835;32,30;4,72;
6,17;0,836;32,80;4,79;
6,18;0,836;32,50;4,75;
6,18;0,836;33,10;4,84;
6,18;0,837;33,70;4,92;
6,19;0,838;33,80;4,94;
6,20;0,839;34,80;5,08;
6,20;0,840;34,40;5,03;
6,20;0,840;32,80;4,79;
6,21;0,841;32,20;4,70;
6,22;0,841;31,80;4,65;
6,22;0,842;31,80;4,65;
6,22;0,843;32,40;4,73;
6,23;0,844;32,70;4,78;
6,24;0,844;32,80;4,79;
6,24;0,845;32,80;4,79;
6,24;0,845;33,00;4,82;
6,25;0,846;33,40;4,88;
6,26;0,846;33,10;4,84;
6,26;0,848;33,70;4,92;
6,26;0,848;33,90;4,95;
6,27;0,849;33,90;4,95;
6,28;0,850;33,50;4,89;
6,28;0,850;33,10;4,84;
6,28;0,851;32,70;4,78;
6,29;0,851;32,50;4,75;
6,30;0,852;32,50;4,75;
6,30;0,853;32,70;4,78;
6,30;0,854;33,60;4,91;
6,31;0,854;34,20;5,00;
6,32;0,854;34,40;5,03;
6,32;0,855;34,40;5,03;
6,32;0,856;33,50;4,89;
6,33;0,857;32,80;4,79;
6,34;0,858;33,00;4,82;
6,34;0,858;33,10;4,84;
6,34;0,859;33,80;4,94;
6,35;0,859;34,10;4,98;
6,36;0,860;33,90;4,95;
6,36;0,860;34,30;5,01;
6,36;0,862;33,60;4,91;
6,37;0,862;34,10;4,98;
6,38;0,863;33,90;4,95;
6,38;0,863;33,80;4,94;
6,39;0,864;34,00;4,97;
6,39;0,864;33,70;4,92;
6,39;0,865;34,20;5,00;
6,40;0,866;34,30;5,01;
6,41;0,867;34,20;5,00;
6,41;0,868;34,50;5,04;
6,41;0,868;34,30;5,01;
6,42;0,868;34,40;5,03;
6,43;0,869;34,80;5,08;
6,43;0,870;34,40;5,03;
6,43;0,871;34,70;5,07;
6,44;0,872;34,80;5,08;
6,45;0,872;34,70;5,07;
6,45;0,873;34,60;5,05;
6,45;0,873;34,40;5,03;
6,46;0,874;33,60;4,91;
6,47;0,874;34,50;5,04;
6,47;0,876;34,60;5,05;
6,47;0,876;34,90;5,10;
6,48;0,877;35,20;5,14;
6,49;0,877;33,80;4,94;
6,49;0,878;34,50;5,04;
6,49;0,879;33,90;4,95;
6,50;0,879;34,60;5,05;
6,51;0,880;35,20;5,14;
6,51;0,881;34,40;5,03;
6,51;0,882;34,90;5,10;
6,52;0,882;34,80;5,08;
6,53;0,883;34,20;5,00;
6,53;0,883;34,10;4,98;
6,53;0,884;34,20;5,00;
6,54;0,885;33,60;4,91;
6,55;0,886;33,70;4,92;
6,55;0,886;34,40;5,03;
6,55;0,887;34,80;5,08;
6,56;0,887;35,20;5,14;
6,57;0,888;36,00;5,26;
6,57;0,889;35,50;5,19;
6,57;0,890;34,80;5,08;
6,58;0,890;35,10;5,13;
6,59;0,891;34,60;5,05;
6,59;0,891;34,60;5,05;
6,59;0,892;35,00;5,11;
6,60;0,893;35,30;5,16;
6,61;0,893;35,90;5,24;
6,61;0,894;36,00;5,26;
6,61;0,895;35,80;5,23;
6,62;0,896;35,40;5,17;
6,63;0,896;35,60;5,20;
6,63;0,897;35,50;5,19;
6,64;0,897;35,40;5,17;
6,64;0,898;34,90;5,10;
6,64;0,899;34,60;5,05;
6,65;0,900;33,90;4,95;
6,66;0,900;33,90;4,95;
6,66;0,901;33,80;4,94;
6,66;0,901;33,80;4,94;
6,67;0,902;34,60;5,05;
6,68;0,903;34,30;5,01;
6,68;0,904;34,10;4,98;
6,68;0,904;34,60;5,05;
6,69;0,905;34,70;5,07;
6,70;0,905;35,30;5,16;
6,70;0,906;35,90;5,24;
6,70;0,907;35,80;5,23;
6,71;0,908;35,70;5,22;
6,72;0,908;35,60;5,20;
6,72;0,909;35,50;5,19;
6,72;0,910;35,20;5,14;
6,73;0,910;35,90;5,24;
6,74;0,911;35,90;5,24;
6,74;0,911;36,00;5,26;
6,74;0,912;35,70;5,22;
6,75;0,913;34,30;5,01;
6,76;0,914;34,90;5,10;
6,76;0,914;34,60;5,05;
6,76;0,915;34,90;5,10;
6,77;0,915;36,00;5,26;
6,78;0,916;35,40;5,17;
6,78;0,917;35,90;5,24;
6,78;0,918;35,50;5,19;
6,79;0,918;35,10;5,13;
6,80;0,919;35,40;5,17;
6,80;0,919;35,30;5,16;
6,80;0,920;36,30;5,30;
6,81;0,921;36,00;5,26;
6,82;0,922;35,70;5,22;
6,82;0,922;36,70;5,36;
6,82;0,923;36,50;5,33;
6,83;0,924;36,70;5,36;
6,84;0,924;37,40;5,46;
6,84;0,925;36,20;5,29;
6,84;0,925;36,30;5,30;
6,85;0,926;37,30;5,45;
6,86;0,927;36,90;5,39;
6,86;0,928;36,70;5,36;
6,86;0,928;36,60;5,35;
6,87;0,929;35,80;5,23;
6,88;0,929;35,30;5,16;
6,88;0,930;35,30;5,16;
6,89;0,931;35,20;5,14;
6,89;0,932;35,40;5,17;
6,89;0,932;35,80;5,23;
6,90;0,933;36,30;5,30;
6,91;0,933;36,50;5,33;
6,91;0,934;36,60;5,35;
6,91;0,935;37,10;5,42;
6,92;0,936;36,50;5,33;
6,93;0,936;36,00;5,26;
6,93;0,937;35,50;5,19;
6,93;0,938;34,90;5,10;
6,94;0,938;35,80;5,23;
6,95;0,939;35,70;5,22;
6,95;0,939;35,70;5,22;
6,95;0,940;35,80;5,23;
6,96;0,941;35,70;5,22;
6,97;0,942;36,20;5,29;
6,97;0,942;36,40;5,32;
6,97;0,943;36,50;5,33;
6,98;0,943;36,20;5,29;
6,99;0,944;35,70;5,22;
6,99;0,945;35,70;5,22;
6,99;0,946;35,60;5,20;
7,00;0,946;36,40;5,32;
7,01;0,947;36,50;5,33;
7,01;0,947;36,60;5,35;
7,01;0,948;36,60;5,35;
7,02;0,949;36,00;5,26;
7,03;0,950;36,10;5,27;
7,03;0,950;36,00;5,26;
7,03;0,951;36,10;5,27;
7,04;0,951;36,20;5,29;
7,05;0,952;36,80;5,38;
7,05;0,953;36,70;5,36;
7,05;0,953;37,00;5,41;
7,06;0,954;37,70;5,51;
7,07;0,955;37,00;5,41;
7,07;0,956;37,50;5,48;
7,07;0,956;37,00;5,41;
7,08;0,957;36,10;5,27;
7,09;0,957;36,20;5,29;
7,09;0,959;35,50;5,19;
7,09;0,959;35,50;5,19;
7,10;0,960;36,10;5,27;
7,11;0,960;36,30;5,30;
7,11;0,961;37,10;5,42;
7,11;0,961;36,60;5,35;
7,12;0,962;36,50;5,33;
7,13;0,963;36,50;5,33;
7,13;0,964;35,80;5,23;
7,14;0,965;36,70;5,36;
7,14;0,965;36,60;5,35;
7,14;0,965;36,80;5,38;
7,15;0,966;36,90;5,39;
7,16;0,967;36,50;5,33;
7,16;0,967;37,40;5,46;
7,16;0,968;37,10;5,42;
7,17;0,969;37,40;5,46;
7,18;0,970;38,00;5,55;
7,18;0,970;37,40;5,46;
7,18;0,971;37,60;5,49;
7,19;0,971;37,00;5,41;
7,20;0,972;36,20;5,29;
7,20;0,973;36,30;5,30;
7,20;0,974;36,50;5,33;
7,21;0,974;37,00;5,41;
7,22;0,975;37,20;5,43;
7,22;0,975;37,10;5,42;
7,22;0,976;36,40;5,32;
7,23;0,977;36,20;5,29;
7,24;0,978;36,50;5,33;
7,24;0,978;36,90;5,39;
7,24;0,979;37,80;5,52;
7,25;0,979;38,50;5,62;
7,26;0,980;38,40;5,61;
7,26;0,981;38,20;5,58;
7,26;0,982;38,30;5,60;
7,27;0,982;37,70;5,51;
7,28;0,983;37,50;5,48;
7,28;0,984;37,40;5,46;
7,28;0,984;36,90;5,39;
7,29;0,985;37,00;5,41;
7,30;0,985;36,70;5,36;
7,30;0,986;36,40;5,32;
7,30;0,987;36,70;5,36;
7,31;0,988;36,80;5,38;
7,32;0,988;36,80;5,38;
7,32;0,989;37,40;5,46;
7,32;0,989;37,30;5,45;
7,33;0,990;37,60;5,49;
7,34;0,991;38,00;5,55;
7,34;0,992;37,60;5,49;
7,34;0,992;37,70;5,51;
7,35;0,993;37,30;5,45;
7,36;0,993;38,00;5,55;
7,36;0,994;38,10;5,57;
7,36;0,995;38,30;5,60;
7,37;0,996;38,50;5,62;
7,38;0,996;38,50;5,62;
7,38;0,997;38,50;5,62;
7,39;0,998;37,80;5,52;
7,39;0,998;38,20;5,58;
7,39;0,999;38,00;5,55;
7,40;0,999;38,40;5,61;
7,41;1,000;39,10;5,71;
7,41;1,001;38,70;5,65;
7,41;1,002;38,90;5,68;
7,42;1,002;38,10;5,57;
7,43;1,003;37,40;5,46;
7,43;1,003;37,00;5,41;
7,43;1,004;36,20;5,29;
7,44;1,005;36,00;5,26;
7,45;1,005;36,40;5,32;
7,45;1,006;36,70;5,36;
7,45;1,007;37,40;5,46;
7,46;1,008;37,60;5,49;
7,47;1,008;37,30;5,45;
7,47;1,009;37,40;5,46;
7,47;1,010;37,40;5,46;
7,48;1,010;38,00;5,55;
7,49;1,011;38,50;5,62;
7,49;1,012;38,40;5,61;
7,49;1,012;38,30;5,60;
7,50;1,013;38,10;5,57;
7,51;1,013;38,20;5,58;
7,51;1,014;38,40;5,61;
7,51;1,015;38,00;5,55;
7,52;1,015;37,90;5,54;
7,53;1,016;38,10;5,57;
7,53;1,017;38,00;5,55;
7,53;1,018;38,60;5,64;
7,54;1,018;38,90;5,68;
7,55;1,019;38,70;5,65;
7,55;1,020;39,40;5,76;
7,55;1,020;39,40;5,76;
7,56;1,021;39,30;5,74;
7,57;1,021;39,40;5,76;
7,57;1,022;39,00;5,70;
7,57;1,023;38,80;5,67;
7,58;1,023;39,10;5,71;
7,59;1,024;39,30;5,74;
7,59;1,025;38,30;5,60;
7,59;1,026;38,40;5,61;
7,60;1,026;37,50;5,48;
7,61;1,027;36,60;5,35;
7,61;1,028;37,60;5,49;
7,61;1,028;37,30;5,45;
7,62;1,029;38,50;5,62;
7,63;1,030;39,30;5,74;
7,63;1,030;39,20;5,73;
7,64;1,031;39,40;5,76;
7,64;1,031;38,60;5,64;
7,64;1,032;39,10;5,71;
7,65;1,033;39,00;5,70;
7,66;1,033;38,90;5,68;
7,66;1,034;38,50;5,62;
7,66;1,035;38,70;5,65;
7,67;1,036;39,10;5,71;
7,68;1,036;39,30;5,74;
7,68;1,036;39,20;5,73;
7,68;1,038;38,00;5,55;
7,69;1,038;38,20;5,58;
7,70;1,039;38,20;5,58;
7,70;1,039;38,50;5,62;
7,70;1,040;39,10;5,71;
7,71;1,041;38,50;5,62;
7,72;1,041;38,70;5,65;
7,72;1,042;39,20;5,73;
7,72;1,043;39,10;5,71;
7,73;1,043;39,00;5,70;
7,74;1,044;38,80;5,67;
7,74;1,044;38,60;5,64;
7,74;1,046;38,60;5,64;
7,75;1,046;39,10;5,71;
7,76;1,046;39,00;5,70;
7,76;1,048;39,70;5,80;
7,76;1,048;40,00;5,84;
7,77;1,048;39,80;5,81;
7,78;1,049;40,40;5,90;
7,78;1,050;40,30;5,89;
7,78;1,051;39,90;5,83;
7,79;1,051;39,30;5,74;
7,80;1,052;38,10;5,57;
7,80;1,053;38,40;5,61;
7,80;1,054;38,40;5,61;
7,81;1,054;39,20;5,73;
7,82;1,054;40,20;5,87;
7,82;1,056;39,30;5,74;
7,82;1,056;39,70;5,80;
7,83;1,056;40,30;5,89;
7,84;1,058;39,80;5,81;
7,84;1,058;40,20;5,87;
7,84;1,059;40,40;5,90;
7,85;1,059;39,60;5,79;
7,86;1,060;40,40;5,90;
7,86;1,061;39,90;5,83;
7,86;1,061;39,70;5,80;
7,87;1,062;39,80;5,81;
7,88;1,063;39,30;5,74;
7,88;1,064;40,50;5,92;
7,89;1,064;40,60;5,93;
7,89;1,064;40,80;5,96;
7,89;1,065;40,80;5,96;
7,90;1,066;40,10;5,86;
7,91;1,066;39,70;5,80;
7,91;1,067;39,40;5,76;
7,91;1,068;38,90;5,68;
7,92;1,069;39,00;5,70;
7,93;1,069;39,70;5,80;
7,93;1,070;40,50;5,92;
7,93;1,071;41,00;5,99;
7,94;1,071;41,00;5,99;
7,95;1,072;40,70;5,95;
7,95;1,072;40,00;5,84;
7,95;1,074;40,50;5,92;
7,96;1,074;40,70;5,95;
7,97;1,074;40,20;5,87;
7,97;1,076;40,20;5,87;
7,97;1,076;39,70;5,80;
7,98;1,077;39,50;5,77;
7,99;1,077;40,40;5,90;
7,99;1,078;40,70;5,95;
7,99;1,079;40,50;5,92;
8,00;1,079;40,50;5,92;
8,01;1,080;40,00;5,84;
8,01;1,081;40,20;5,87;
8,02;1,082;40,50;5,92;
8,02;1,082;41,00;5,99;
8,02;1,082;40,70;5,95;
8,03;1,084;40,10;5,86;
8,03;1,084;39,80;5,81;
8,04;1,084;40,20;5,87;
8,05;1,086;40,00;5,84;
8,05;1,086;39,90;5,83;
8,06;1,087;40,20;5,87;
8,06;1,087;39,70;5,80;
8,06;1,088;40,50;5,92;
8,07;1,089;41,00;5,99;
8,07;1,089;41,00;5,99;
8,08;1,090;40,90;5,98;
8,09;1,091;41,40;6,05;
8,09;1,092;41,20;6,02;
8,10;1,092;41,60;6,08;
8,10;1,092;41,40;6,05;
8,10;1,094;40,70;5,95;
8,11;1,094;40,60;5,93;
8,11;1,094;40,30;5,89;
8,12;1,095;40,00;5,84;
8,13;1,096;40,10;5,86;
8,13;1,097;40,30;5,89;
8,14;1,097;40,20;5,87;
8,14;1,098;40,50;5,92;
8,15;1,099;41,50;6,06;
8,15;1,099;41,60;6,08;
8,15;1,100;42,10;6,15;
8,16;1,100;42,50;6,21;
8,16;1,102;41,50;6,06;
8,17;1,102;41,40;6,05;
8,18;1,102;41,20;6,02;
8,18;1,104;41,30;6,03;
8,19;1,104;41,50;6,06;
8,19;1,105;41,90;6,12;
8,19;1,105;41,60;6,08;
8,20;1,106;41,60;6,08;
8,20;1,107;41,40;6,05;
