
Zeit;Weg;Kraft;Biegespannung;
s;mm;N;N/mm²;
30.29;4.052;-0.00;-0.00;
30.30;4.052;-0.70;-0.10;
30.30;4.053;-1.00;-0.15;
30.31;4.054;-1.10;-0.16;
30.31;4.055;-0.80;-0.12;
30.32;4.055;-0.30;-0.04;
30.32;4.056;-0.20;-0.03;
30.33;4.056;0.50;0.07;
30.33;4.057;1.20;0.18;
30.33;4.058;1.60;0.23;
30.34;4.058;1.70;0.25;
30.34;4.059;1.10;0.16;
30.35;4.060;0.30;0.04;
30.35;4.061;-0.20;-0.03;
30.36;4.061;0.80;0.12;
30.36;4.062;1.40;0.20;
30.37;4.063;1.20;0.18;
30.38;4.063;1.40;0.20;
30.38;4.064;1.20;0.18;
30.39;4.064;0.90;0.13;
30.39;4.065;1.00;0.15;
30.40;4.066;1.10;0.16;
30.40;4.067;0.40;0.06;
30.41;4.067;0.70;0.10;
30.41;4.068;0.50;0.07;
30.42;4.069;0.30;0.04;
30.42;4.069;0.50;0.07;
30.42;4.070;0.30;0.04;
30.43;4.070;0.90;0.13;
30.43;4.071;1.00;0.15;
30.44;4.072;1.50;0.22;
30.44;4.073;1.30;0.19;
30.45;4.073;0.60;0.09;
30.45;4.074;0.50;0.07;
30.46;4.075;-0.00;-0.00;
30.47;4.075;-0.00;-0.00;
30.47;4.076;0.60;0.09;
30.48;4.076;0.90;0.13;
30.48;4.077;0.40;0.06;
30.49;4.078;0.10;0.01;
30.49;4.078;0.50;0.07;
30.50;4.079;-0.20;-0.03;
30.50;4.080;0.20;0.03;
30.50;4.081;0.80;0.12;
30.51;4.081;0.10;0.01;
30.51;4.082;0.50;0.07;
30.52;4.082;0.70;0.10;
30.52;4.083;0.10;0.01;
30.53;4.084;0.10;0.01;
30.53;4.084;-0.10;-0.01;
30.54;4.085;-0.50;-0.07;
30.55;4.086;-0.60;-0.09;
30.55;4.087;-1.10;-0.16;
30.56;4.087;-0.80;-0.12;
30.56;4.088;-0.50;-0.07;
30.57;4.089;0.10;0.01;
30.57;4.089;0.30;0.04;
30.58;4.090;0.10;0.01;
30.58;4.090;-0.70;-0.10;
30.58;4.091;-0.50;-0.07;
30.59;4.091;-0.40;-0.06;
30.59;4.093;-0.50;-0.07;
30.60;4.093;-0.10;-0.01;
30.60;4.094;-0.30;-0.04;
30.61;4.095;-0.20;-0.03;
30.61;4.095;0.20;0.03;
30.62;4.095;0.20;0.03;
30.63;4.096;-0.10;-0.01;
30.63;4.097;-0.30;-0.04;
30.64;4.097;-0.30;-0.04;
30.64;4.098;-0.00;-0.00;
30.65;4.099;0.40;0.06;
30.65;4.100;-0.10;-0.01;
30.66;4.101;-0.70;-0.10;
30.66;4.101;-0.90;-0.13;
30.67;4.102;-1.50;-0.22;
30.67;4.102;-0.60;-0.09;
30.67;4.103;-0.30;-0.04;
30.68;4.103;-0.00;-0.00;
30.68;4.104;0.10;0.01;
30.69;4.105;0.10;0.01;
30.69;4.106;0.40;0.06;
30.70;4.107;0.10;0.01;
30.70;4.107;-0.20;-0.03;
30.71;4.108;-0.40;-0.06;
30.72;4.109;-0.60;-0.09;
30.72;4.109;-0.60;-0.09;
30.73;4.109;-0.00;-0.00;
30.73;4.110;-0.10;-0.01;
30.74;4.111;-0.00;-0.00;
30.74;4.111;0.40;0.06;
30.75;4.113;0.20;0.03;
30.75;4.113;1.10;0.16;
30.75;4.114;0.60;0.09;
30.76;4.115;-0.60;-0.09;
30.76;4.115;-0.40;-0.06;
30.77;4.115;-1.30;-0.19;
30.77;4.116;-1.00;-0.15;
30.78;4.117;0.10;0.01;
30.78;4.117;0.20;0.03;
30.79;4.119;0.10;0.01;
30.80;4.119;-0.20;-0.03;
30.80;4.120;-0.50;-0.07;
30.81;4.121;-0.80;-0.12;
30.81;4.121;-0.00;-0.00;
30.82;4.122;0.40;0.06;
30.82;4.122;0.30;0.04;
30.83;4.123;0.50;0.07;
30.83;4.124;0.30;0.04;
30.83;4.124;0.20;0.03;
30.84;4.125;0.30;0.04;
30.84;4.126;0.60;0.09;
30.85;4.127;0.80;0.12;
30.85;4.127;1.70;0.25;
30.86;4.128;1.60;0.23;
30.86;4.128;1.20;0.18;
30.87;4.129;0.90;0.13;
30.88;4.130;0.30;0.04;
30.88;4.130;0.30;0.04;
30.89;4.131;0.70;0.10;
30.89;4.132;0.40;0.06;
30.90;4.133;0.10;0.01;
30.90;4.133;0.60;0.09;
30.91;4.134;-0.00;-0.00;
30.91;4.135;0.30;0.04;
30.92;4.135;0.60;0.09;
30.92;4.136;-0.30;-0.04;
30.92;4.136;0.10;0.01;
30.93;4.137;-0.30;-0.04;
30.93;4.138;-0.10;-0.01;
30.94;4.139;-0.10;-0.01;
30.94;4.139;0.10;0.01;
30.95;4.140;0.40;0.06;
30.95;4.141;0.10;0.01;
30.96;4.141;-0.00;-0.00;
30.97;4.142;-0.50;-0.07;
30.97;4.142;-0.40;-0.06;
30.98;4.143;0.10;0.01;
30.98;4.144;1.00;0.15;
30.99;4.144;1.10;0.16;
30.99;4.145;1.10;0.16;
31.00;4.146;1.00;0.15;
31.00;4.147;0.60;0.09;
31.00;4.147;0.90;0.13;
31.01;4.148;0.60;0.09;
31.01;4.148;0.40;0.06;
31.02;4.149;-0.10;-0.01;
31.02;4.150;0.20;0.03;
31.03;4.150;0.50;0.07;
31.03;4.151;0.60;0.09;
31.04;4.152;1.10;0.16;
31.05;4.153;0.60;0.09;
31.05;4.153;0.30;0.04;
31.06;4.154;0.20;0.03;
31.06;4.155;0.30;0.04;
31.07;4.155;0.30;0.04;
31.07;4.156;1.20;0.18;
31.08;4.156;1.00;0.15;
31.08;4.157;1.30;0.19;
31.08;4.158;1.00;0.15;
31.09;4.159;-0.00;-0.00;
31.09;4.159;-0.30;-0.04;
31.10;4.160;0.20;0.03;
31.10;4.161;0.30;0.04;
31.11;4.161;0.50;0.07;
31.11;4.162;0.90;0.13;
31.12;4.162;0.30;0.04;
31.13;4.163;0.10;0.01;
31.13;4.164;0.60;0.09;
31.14;4.165;0.60;0.09;
31.14;4.165;0.20;0.03;
31.15;4.166;0.50;0.07;
31.15;4.167;0.20;0.03;
31.16;4.167;0.30;0.04;
31.16;4.168;0.90;0.13;
31.17;4.168;1.00;0.15;
31.17;4.169;1.10;0.16;
31.17;4.170;0.90;0.13;
31.18;4.170;1.00;0.15;
31.18;4.171;1.70;0.25;
31.19;4.172;1.50;0.22;
31.19;4.173;1.10;0.16;
31.20;4.173;0.70;0.10;
31.20;4.174;-0.80;-0.12;
31.21;4.174;-0.60;-0.09;
31.22;4.175;-0.20;-0.03;
31.22;4.176;-0.40;-0.06;
31.23;4.176;0.20;0.03;
31.23;4.177;-0.60;-0.09;
31.24;4.178;-0.40;-0.06;
31.24;4.179;0.10;0.01;
31.25;4.179;0.60;0.09;
31.25;4.180;1.10;0.16;
31.25;4.181;1.00;0.15;
31.26;4.181;0.80;0.12;
31.26;4.182;0.40;0.06;
31.27;4.182;0.90;0.13;
31.27;4.183;0.90;0.13;
31.28;4.184;0.80;0.12;
31.28;4.185;1.00;0.15;
31.29;4.185;0.60;0.09;
31.30;4.186;-0.20;-0.03;
31.30;4.187;-0.50;-0.07;
31.31;4.187;-0.90;-0.13;
31.31;4.188;-0.40;-0.06;
31.32;4.188;-0.30;-0.04;
31.32;4.189;-0.10;-0.01;
31.33;4.190;0.60;0.09;
31.33;4.190;0.60;0.09;
31.33;4.192;1.60;0.23;
31.34;4.192;1.50;0.22;
31.34;4.193;0.80;0.12;
31.35;4.194;0.80;0.12;
31.35;4.194;-0.00;-0.00;
31.36;4.194;0.30;0.04;
31.36;4.195;0.70;0.10;
31.37;4.196;1.20;0.18;
31.38;4.196;1.00;0.15;
31.38;4.198;0.50;0.07;
31.39;4.198;0.60;0.09;
31.39;4.199;-0.50;-0.07;
31.40;4.199;0.10;0.01;
31.40;4.200;0.90;0.13;
31.41;4.201;1.00;0.15;
31.41;4.201;0.80;0.12;
31.42;4.202;0.60;0.09;
31.42;4.202;0.30;0.04;
31.42;4.203;0.20;0.03;
31.43;4.204;0.80;0.12;
31.43;4.205;1.10;0.16;
31.44;4.205;1.30;0.19;
31.44;4.206;0.70;0.10;
31.45;4.207;0.80;0.12;
31.45;4.207;0.10;0.01;
31.46;4.208;-0.60;-0.09;
31.47;4.208;-0.00;-0.00;
31.47;4.209;-0.40;-0.06;
31.48;4.210;0.20;0.03;
31.48;4.210;0.50;0.07;
31.49;4.211;0.60;0.09;
31.49;4.212;0.60;0.09;
31.50;4.213;0.50;0.07;
31.50;4.213;0.90;0.13;
31.50;4.214;-0.10;-0.01;
31.51;4.214;0.10;0.01;
31.51;4.215;-0.50;-0.07;
31.52;4.216;-1.30;-0.19;
31.52;4.216;-0.70;-0.10;
31.53;4.217;-1.00;-0.15;
31.53;4.218;-0.80;-0.12;
31.54;4.219;-0.60;-0.09;
31.55;4.219;-1.00;-0.15;
31.55;4.220;-0.40;-0.06;
31.56;4.220;0.10;0.01;
31.56;4.221;0.50;0.07;
31.57;4.222;0.40;0.06;
31.57;4.222;0.60;0.09;
31.58;4.223;0.10;0.01;
31.58;4.224;0.20;0.03;
31.58;4.225;0.40;0.06;
31.59;4.225;-0.00;-0.00;
31.59;4.226;-0.00;-0.00;
31.60;4.227;0.20;0.03;
31.60;4.227;0.50;0.07;
31.61;4.227;0.60;0.09;
31.61;4.228;0.50;0.07;
31.62;4.229;0.40;0.06;
31.63;4.229;0.30;0.04;
31.63;4.231;0.20;0.03;
31.64;4.231;0.60;0.09;
31.64;4.232;0.40;0.06;
31.65;4.233;0.30;0.04;
31.65;4.233;0.50;0.07;
31.66;4.234;0.10;0.01;
31.66;4.234;0.20;0.03;
31.67;4.235;0.10;0.01;
31.67;4.236;-0.10;-0.01;
31.67;4.236;0.20;0.03;
31.68;4.237;0.40;0.06;
31.68;4.238;0.40;0.06;
31.69;4.239;-0.10;-0.01;
31.69;4.239;-0.60;-0.09;
31.70;4.240;-0.80;-0.12;
31.70;4.240;-0.60;-0.09;
31.71;4.241;-1.00;-0.15;
31.72;4.242;-0.80;-0.12;
31.72;4.242;-0.60;-0.09;
31.73;4.243;-0.90;-0.13;
31.73;4.244;-0.00;-0.00;
31.74;4.245;0.10;0.01;
31.74;4.245;-0.30;-0.04;
31.75;4.246;0.20;0.03;
31.75;4.247;0.20;0.03;
31.75;4.247;0.30;0.04;
31.76;4.248;0.70;0.10;
31.76;4.248;0.60;0.09;
31.77;4.249;-0.10;-0.01;
31.77;4.250;-0.60;-0.09;
31.78;4.251;-0.30;-0.04;
31.78;4.251;-0.40;-0.06;
31.79;4.252;0.10;0.01;
31.80;4.253;0.90;0.13;
31.80;4.253;0.40;0.06;
31.81;4.254;-0.20;-0.03;
31.81;4.254;-0.00;-0.00;
31.82;4.255;-0.50;-0.07;
31.82;4.256;0.10;0.01;
31.83;4.256;1.00;0.15;
31.83;4.257;0.30;0.04;
31.83;4.258;0.70;0.10;
31.84;4.259;-0.10;-0.01;
31.84;4.260;-0.40;-0.06;
31.85;4.260;-0.30;-0.04;
31.85;4.260;0.10;0.01;
31.86;4.261;0.50;0.07;
31.86;4.262;0.80;0.12;
31.87;4.262;0.90;0.13;
31.88;4.264;0.40;0.06;
31.88;4.264;0.20;0.03;
31.89;4.265;0.20;0.03;
31.89;4.266;-0.30;-0.04;
31.90;4.266;0.20;0.03;
31.90;4.266;-0.10;-0.01;
31.91;4.267;0.10;0.01;
31.91;4.268;1.30;0.19;
31.92;4.268;1.40;0.20;
31.92;4.269;1.50;0.22;
31.92;4.270;1.20;0.18;
31.93;4.271;1.10;0.16;
31.93;4.271;1.00;0.15;
31.94;4.272;1.30;0.19;
31.94;4.273;0.80;0.12;
31.95;4.273;-0.10;-0.01;
31.95;4.274;-0.80;-0.12;
31.96;4.274;-0.40;-0.06;
31.97;4.275;0.10;0.01;
31.97;4.276;0.70;0.10;
31.98;4.277;1.20;0.18;
31.98;4.277;0.90;0.13;
31.99;4.278;0.80;0.12;
31.99;4.279;0.60;0.09;
32.00;4.279;0.80;0.12;
32.00;4.280;0.40;0.06;
32.01;4.280;0.50;0.07;
32.01;4.281;0.10;0.01;
32.01;4.282;-0.20;-0.03;
32.02;4.282;-0.50;-0.07;
32.03;4.283;-0.50;-0.07;
32.03;4.284;-0.20;-0.03;
32.03;4.285;-0.50;-0.07;
32.04;4.285;-0.30;-0.04;
32.04;4.286;-0.90;-0.13;
32.05;4.286;-0.60;-0.09;
32.06;4.287;-0.30;-0.04;
32.06;4.288;-0.70;-0.10;
32.06;4.288;-0.40;-0.06;
32.07;4.289;-0.50;-0.07;
32.08;4.290;-0.10;-0.01;
32.08;4.291;0.70;0.10;
32.08;4.291;0.70;0.10;
32.09;4.292;0.50;0.07;
32.10;4.293;0.40;0.06;
32.10;4.293;0.30;0.04;
32.10;4.294;0.50;0.07;
32.11;4.294;0.90;0.13;
32.12;4.295;1.20;0.18;
32.12;4.296;1.20;0.18;
32.13;4.297;0.30;0.04;
32.13;4.297;-0.10;-0.01;
32.13;4.298;-0.70;-0.10;
32.14;4.299;-1.40;-0.20;
32.15;4.299;-0.50;-0.07;
32.15;4.300;-0.40;-0.06;
32.15;4.300;0.40;0.06;
32.16;4.301;0.80;0.12;
32.17;4.302;0.80;0.12;
32.17;4.302;0.70;0.10;
32.17;4.303;-0.30;-0.04;
32.18;4.304;0.30;0.04;
32.19;4.305;0.10;0.01;
32.19;4.305;0.30;0.04;
32.19;4.306;0.40;0.06;
32.20;4.306;0.30;0.04;
32.21;4.307;0.70;0.10;
32.21;4.308;0.30;0.04;
32.22;4.308;0.60;0.09;
32.22;4.309;-0.10;-0.01;
32.22;4.310;-0.60;-0.09;
32.23;4.311;-0.70;-0.10;
32.24;4.311;-0.50;-0.07;
32.24;4.312;-0.20;-0.03;
32.24;4.313;-0.10;-0.01;
32.25;4.313;0.10;0.01;
32.26;4.314;0.20;0.03;
32.26;4.314;0.30;0.04;
32.26;4.315;0.30;0.04;
32.27;4.316;-0.00;-0.00;
32.28;4.317;-0.00;-0.00;
32.28;4.317;-0.00;-0.00;
32.28;4.318;0.20;0.03;
32.29;4.319;0.40;0.06;
32.29;4.319;0.90;0.13;
32.30;4.320;0.30;0.04;
32.31;4.320;0.20;0.03;
32.31;4.321;0.50;0.07;
32.31;4.322;-0.40;-0.06;
32.32;4.323;0.10;0.01;
32.33;4.323;-0.50;-0.07;
32.33;4.324;-0.40;-0.06;
32.33;4.325;0.30;0.04;
32.34;4.325;-0.60;-0.09;
32.35;4.326;-0.10;-0.01;
32.35;4.326;-0.70;-0.10;
32.35;4.327;-1.50;-0.22;
32.36;4.328;-0.30;-0.04;
32.37;4.328;-0.20;-0.03;
32.37;4.329;-0.10;-0.01;
32.38;4.330;0.10;0.01;
32.38;4.331;-0.10;-0.01;
32.38;4.331;-0.10;-0.01;
32.39;4.332;0.20;0.03;
32.40;4.332;0.10;0.01;
32.40;4.333;0.20;0.03;
32.40;4.334;-0.10;-0.01;
32.41;4.334;-0.20;-0.03;
32.42;4.335;-0.10;-0.01;
32.42;4.336;-0.50;-0.07;
32.42;4.337;-0.20;-0.03;
32.43;4.337;0.10;0.01;
32.44;4.338;0.30;0.04;
32.44;4.339;-0.20;-0.03;
32.44;4.339;-0.30;-0.04;
32.45;4.339;-0.00;-0.00;
32.46;4.340;-0.00;-0.00;
32.46;4.341;1.00;0.15;
32.47;4.341;0.30;0.04;
32.47;4.343;-0.20;-0.03;
32.47;4.343;-0.40;-0.06;
32.48;4.344;-1.10;-0.16;
32.49;4.345;0.10;0.01;
32.49;4.345;0.10;0.01;
32.49;4.346;0.70;0.10;
32.50;4.346;1.30;0.19;
32.51;4.347;0.90;0.13;
32.51;4.347;0.70;0.10;
32.51;4.348;0.60;0.09;
32.52;4.349;-0.00;-0.00;
32.53;4.350;0.20;0.03;
32.53;4.351;0.70;0.10;
32.53;4.351;1.10;0.16;
32.54;4.352;1.80;0.26;
32.54;4.352;1.60;0.23;
32.55;4.353;1.80;0.26;
32.56;4.353;1.10;0.16;
32.56;4.354;0.70;0.10;
32.56;4.355;0.80;0.12;
32.57;4.356;0.30;0.04;
32.58;4.357;-0.20;-0.03;
32.58;4.357;-0.10;-0.01;
32.58;4.358;0.30;0.04;
32.59;4.359;0.80;0.12;
32.60;4.359;0.50;0.07;
32.60;4.359;0.20;0.03;
32.60;4.360;0.30;0.04;
32.61;4.361;-0.40;-0.06;
32.62;4.361;1.00;0.15;
32.62;4.363;0.90;0.13;
32.63;4.363;0.70;0.10;
32.63;4.364;0.20;0.03;
32.63;4.365;-0.90;-0.13;
32.64;4.365;-0.80;-0.12;
32.65;4.365;-1.20;-0.18;
32.65;4.366;-0.20;-0.03;
32.65;4.367;-0.00;-0.00;
32.66;4.367;0.70;0.10;
32.67;4.369;0.40;0.06;
32.67;4.369;0.20;0.03;
32.67;4.370;0.40;0.06;
32.68;4.371;-0.50;-0.07;
32.69;4.371;-0.20;-0.03;
32.69;4.372;-0.30;-0.04;
32.69;4.372;-0.40;-0.06;
32.70;4.373;-0.30;-0.04;
32.71;4.374;-0.00;-0.00;
32.71;4.374;-0.30;-0.04;
32.72;4.375;-0.20;-0.03;
32.72;4.376;-0.20;-0.03;
32.72;4.377;-0.70;-0.10;
32.73;4.377;0.10;0.01;
32.74;4.378;0.20;0.03;
32.74;4.378;0.30;0.04;
32.74;4.379;0.40;0.06;
32.75;4.380;-0.20;-0.03;
32.76;4.380;-0.50;-0.07;
32.76;4.381;-0.80;-0.12;
32.76;4.382;-1.30;-0.19;
32.77;4.383;-0.90;-0.13;
32.78;4.383;-0.90;-0.13;
32.78;4.384;0.10;0.01;
32.78;4.385;0.70;0.10;
32.79;4.385;1.00;0.15;
32.79;4.386;1.40;0.20;
32.80;4.386;1.20;0.18;
32.81;4.387;1.20;0.18;
32.81;4.388;1.20;0.18;
32.81;4.389;1.40;0.20;
32.82;4.389;1.70;0.25;
32.83;4.390;1.50;0.22;
32.83;4.391;1.00;0.15;
32.83;4.391;-0.00;-0.00;
32.84;4.392;0.30;0.04;
32.85;4.392;0.80;0.12;
32.85;4.393;0.60;0.09;
32.85;4.394;1.40;0.20;
32.86;4.394;0.80;0.12;
32.87;4.395;0.80;0.12;
32.87;4.396;1.30;0.19;
32.88;4.397;1.10;0.16;
32.88;4.397;1.10;0.16;
32.88;4.398;0.50;0.07;
32.89;4.398;-0.00;-0.00;
32.90;4.399;0.70;0.10;
32.90;4.400;0.20;0.03;
32.90;4.400;0.20;0.03;
32.91;4.401;0.70;0.10;
32.92;4.402;0.40;0.06;
32.92;4.403;0.70;0.10;
32.92;4.403;1.10;0.16;
32.93;4.404;-0.00;-0.00;
32.94;4.405;-0.10;-0.01;
32.94;4.405;0.10;0.01;
32.94;4.406;-0.30;-0.04;
32.95;4.406;0.10;0.01;
32.96;4.407;-0.20;-0.03;
32.96;4.408;-0.30;-0.04;
32.97;4.409;-0.50;-0.07;
32.97;4.409;0.20;0.03;
32.97;4.410;0.30;0.04;
32.98;4.411;-0.50;-0.07;
32.99;4.411;-0.30;-0.04;
32.99;4.412;-0.60;-0.09;
32.99;4.412;-0.50;-0.07;
33.00;4.413;0.50;0.07;
33.01;4.414;1.00;0.15;
33.01;4.415;1.20;0.18;
33.01;4.415;1.20;0.18;
33.02;4.416;0.80;0.12;
33.03;4.417;0.40;0.06;
33.03;4.417;0.20;0.03;
33.03;4.418;-0.50;-0.07;
33.04;4.418;-0.40;-0.06;
33.04;4.419;-0.40;-0.06;
33.05;4.420;-0.20;-0.03;
33.06;4.420;0.50;0.07;
33.06;4.421;-0.00;-0.00;
33.06;4.422;-0.00;-0.00;
33.07;4.423;0.10;0.01;
33.08;4.423;-0.20;-0.03;
33.08;4.424;0.10;0.01;
33.08;4.424;0.10;0.01;
33.09;4.425;-0.30;-0.04;
33.10;4.426;-0.10;-0.01;
33.10;4.426;-0.30;-0.04;
33.10;4.427;-0.40;-0.06;
33.11;4.428;-0.30;-0.04;
33.12;4.429;-0.60;-0.09;
33.12;4.429;-0.50;-0.07;
33.13;4.430;0.20;0.03;
33.13;4.431;0.20;0.03;
33.13;4.431;0.20;0.03;
33.14;4.432;0.70;0.10;
33.15;4.432;-0.20;-0.03;
33.15;4.433;-0.30;-0.04;
33.15;4.434;-0.10;-0.01;
33.16;4.435;-1.00;-0.15;
33.17;4.436;-0.70;-0.10;
33.17;4.436;-0.80;-0.12;
33.17;4.437;-0.30;-0.04;
33.18;4.437;-0.00;-0.00;
33.19;4.438;0.50;0.07;
33.19;4.438;0.40;0.06;
33.19;4.439;0.50;0.07;
33.20;4.440;1.40;0.20;
33.21;4.440;1.10;0.16;
33.21;4.442;1.70;0.25;
33.22;4.442;1.80;0.26;
33.22;4.443;1.10;0.16;
33.22;4.443;0.90;0.13;
33.23;4.444;0.50;0.07;
33.24;4.444;-0.40;-0.06;
33.24;4.445;-0.40;-0.06;
33.24;4.446;-0.20;-0.03;
33.25;4.446;0.40;0.06;
33.26;4.447;0.80;0.12;
33.26;4.448;0.70;0.10;
33.26;4.449;0.40;0.06;
33.27;4.450;-0.30;-0.04;
33.28;4.450;-0.00;-0.00;
33.28;4.451;0.50;0.07;
33.28;4.451;0.40;0.06;
33.29;4.452;1.50;0.22;
33.29;4.452;1.30;0.19;
33.30;4.453;1.70;0.25;
33.31;4.454;1.80;0.26;
33.31;4.455;0.60;0.09;
33.31;4.455;0.70;0.10;
33.32;4.456;-0.30;-0.04;
33.33;4.457;-0.20;-0.03;
33.33;4.457;0.30;0.04;
33.33;4.458;0.10;0.01;
33.34;4.458;0.90;0.13;
33.35;4.459;0.60;0.09;
33.35;4.460;0.30;0.04;
33.35;4.460;-0.60;-0.09;
33.36;4.462;-1.00;-0.15;
33.37;4.462;-1.30;-0.19;
33.37;4.463;-1.40;-0.20;
33.38;4.463;-0.30;-0.04;
33.38;4.464;0.50;0.07;
33.38;4.464;0.60;0.09;
33.39;4.465;2.30;0.34;
33.40;4.466;2.30;0.34;
33.40;4.466;1.60;0.23;
33.40;4.467;1.70;0.25;
33.41;4.468;0.30;0.04;
33.42;4.469;-0.20;-0.03;
33.42;4.469;-0.30;-0.04;
33.42;4.470;0.30;0.04;
33.43;4.470;0.10;0.01;
33.44;4.471;-0.30;-0.04;
33.44;4.472;0.40;0.06;
33.44;4.472;-0.30;-0.04;
33.45;4.473;0.50;0.07;
33.46;4.474;0.90;0.13;
33.46;4.475;-0.00;-0.00;
33.47;4.475;0.40;0.06;
33.47;4.476;0.10;0.01;
33.47;4.477;-0.20;-0.03;
33.48;4.477;0.10;0.01;
33.49;4.478;-0.20;-0.03;
33.49;4.478;-0.70;-0.10;
33.49;4.479;-0.70;-0.10;
33.50;4.480;-1.00;-0.15;
33.51;4.481;-0.80;-0.12;
33.51;4.481;-0.40;-0.06;
33.51;4.482;-0.00;-0.00;
33.52;4.483;0.60;0.09;
33.53;4.483;0.20;0.03;
33.53;4.484;-0.20;-0.03;
33.53;4.484;-0.30;-0.04;
33.54;4.485;-0.70;-0.10;
33.54;4.486;-0.40;-0.06;
33.55;4.486;-0.60;-0.09;
33.56;4.487;-0.80;-0.12;
33.56;4.488;-0.60;-0.09;
33.56;4.489;-1.00;-0.15;
33.57;4.489;-0.40;-0.06;
33.58;4.490;-0.20;-0.03;
33.58;4.490;-1.00;-0.15;
33.58;4.491;-1.00;-0.15;
33.59;4.492;-0.80;-0.12;
33.60;4.492;-0.70;-0.10;
33.60;4.493;0.10;0.01;
33.60;4.494;0.90;0.13;
33.61;4.495;1.40;0.20;
33.62;4.495;1.20;0.18;
33.62;4.496;0.50;0.07;
33.63;4.497;0.70;0.10;
33.63;4.497;0.30;0.04;
33.63;4.498;0.50;0.07;
33.64;4.498;0.90;0.13;
33.65;4.499;0.40;0.06;
33.65;4.500;0.70;0.10;
33.65;4.501;0.30;0.04;
33.66;4.501;0.80;0.12;
33.67;4.502;0.60;0.09;
33.67;4.503;-0.20;-0.03;
33.67;4.503;-0.20;-0.03;
33.68;4.504;-0.70;-0.10;
33.69;4.504;-0.40;-0.06;
33.69;4.505;0.20;0.03;
33.69;4.506;0.60;0.09;
33.70;4.506;0.50;0.07;
33.71;4.508;0.30;0.04;
33.71;4.508;-0.50;-0.07;
33.72;4.509;-0.80;-0.12;
33.72;4.510;-0.50;-0.07;
33.72;4.510;-0.30;-0.04;
33.73;4.510;0.20;0.03;
33.74;4.511;0.60;0.09;
33.74;4.512;0.50;0.07;
33.74;4.512;0.50;0.07;
33.75;4.514;0.70;0.10;
33.76;4.514;0.70;0.10;
33.76;4.515;0.40;0.06;
33.76;4.515;0.40;0.06;
33.77;4.516;-0.10;-0.01;
33.78;4.516;-0.60;-0.09;
33.78;4.517;0.20;0.03;
33.78;4.518;1.00;0.15;
33.79;4.518;1.50;0.22;
33.79;4.519;2.40;0.35;
33.80;4.520;1.80;0.26;
33.81;4.521;1.00;0.15;
33.81;4.521;-0.10;-0.01;
33.81;4.522;-0.60;-0.09;
33.82;4.523;-0.70;-0.10;
33.83;4.523;-0.80;-0.12;
33.83;4.524;-0.00;-0.00;
33.83;4.524;0.60;0.09;
33.84;4.525;0.80;0.12;
33.85;4.526;1.00;0.15;
33.85;4.527;1.50;0.22;
33.85;4.527;1.10;0.16;
33.86;4.528;1.00;0.15;
33.87;4.529;0.90;0.13;
33.87;4.529;0.20;0.03;
33.88;4.530;0.30;0.04;
33.88;4.530;-0.30;-0.04;
33.88;4.531;0.10;0.01;
33.89;4.532;-0.10;-0.01;
33.90;4.532;-0.70;-0.10;
33.90;4.533;-0.80;-0.12;
33.90;4.534;-1.00;-0.15;
33.91;4.535;-0.40;-0.06;
33.92;4.535;-0.20;-0.03;
33.92;4.536;0.20;0.03;
33.92;4.536;0.10;0.01;
33.93;4.537;0.40;0.06;
33.94;4.538;0.60;0.09;
33.94;4.538;-0.10;-0.01;
33.94;4.539;0.30;0.04;
33.95;4.540;0.50;0.07;
33.96;4.541;0.90;0.13;
33.96;4.541;1.50;0.22;
33.97;4.542;0.80;0.12;
33.97;4.543;-0.00;-0.00;
33.97;4.543;-0.40;-0.06;
33.98;4.544;-0.30;-0.04;
33.99;4.544;-0.50;-0.07;
33.99;4.545;-0.40;-0.06;
33.99;4.546;-0.40;-0.06;
34.00;4.547;-0.70;-0.10;
34.01;4.547;-0.90;-0.13;
34.01;4.548;-0.90;-0.13;
34.01;4.549;-1.10;-0.16;
34.02;4.549;-0.70;-0.10;
34.03;4.550;-0.10;-0.01;
34.03;4.550;-0.10;-0.01;
34.03;4.551;0.20;0.03;
34.04;4.551;-0.40;-0.06;
34.04;4.552;-0.50;-0.07;
34.05;4.553;-0.90;-0.13;
34.06;4.554;-0.60;-0.09;
34.06;4.555;-0.10;-0.01;
34.06;4.555;0.20;0.03;
34.07;4.556;0.50;0.07;
34.08;4.556;0.10;0.01;
34.08;4.557;0.40;0.06;
34.08;4.558;-0.00;-0.00;
34.09;4.558;-0.60;-0.09;
34.10;4.559;-0.60;-0.09;
34.10;4.560;-0.70;-0.10;
34.10;4.561;-0.20;-0.03;
34.11;4.561;0.50;0.07;
34.12;4.562;0.50;0.07;
34.12;4.563;1.20;0.18;
34.13;4.563;1.20;0.18;
34.13;4.564;0.60;0.09;
34.13;4.564;1.10;0.16;
34.14;4.565;0.80;0.12;
34.15;4.566;0.40;0.06;
34.15;4.567;1.60;0.23;
34.15;4.568;0.90;0.13;
34.16;4.568;0.70;0.10;
34.17;4.569;1.40;0.20;
34.17;4.569;1.10;0.16;
34.17;4.570;1.60;0.23;
34.18;4.570;1.00;0.15;
34.19;4.571;0.90;0.13;
34.19;4.572;0.70;0.10;
34.19;4.573;0.50;0.07;
34.20;4.574;0.80;0.12;
34.21;4.574;0.20;0.03;
