
Zeit;Weg;Kraft;Biegespannung;
220.54;29.418;749.20;109.45;
220.54;29.419;749.60;109.51;
220.55;29.420;749.90;109.55;
220.55;29.420;749.70;109.53;
220.56;29.421;749.80;109.54;
220.57;29.421;750.00;109.57;
220.57;29.422;750.20;109.60;
220.57;29.423;750.20;109.60;
220.58;29.424;750.40;109.63;
220.59;29.424;750.10;109.58;
220.59;29.425;749.90;109.55;
220.60;29.426;749.80;109.54;
220.60;29.426;750.10;109.58;
220.60;29.427;750.00;109.57;
220.61;29.427;750.00;109.57;
220.62;29.428;750.00;109.57;
220.62;29.429;750.60;109.66;
220.63;29.430;751.10;109.73;
220.63;29.430;751.40;109.77;
220.63;29.431;751.50;109.79;
220.64;29.431;750.80;109.69;
220.65;29.432;750.20;109.60;
220.65;29.433;749.90;109.55;
220.65;29.434;749.60;109.51;
220.66;29.434;748.80;109.39;
220.66;29.435;748.80;109.39;
220.67;29.435;748.00;109.28;
220.68;29.436;747.40;109.19;
220.68;29.437;747.20;109.16;
220.68;29.438;746.40;109.04;
220.69;29.438;746.00;108.98;
220.70;29.439;745.90;108.97;
220.70;29.440;745.70;108.94;
220.71;29.440;745.80;108.96;
220.71;29.441;746.60;109.07;
220.71;29.441;746.90;109.12;
220.72;29.442;746.60;109.07;
220.73;29.443;747.00;109.13;
220.73;29.444;746.10;109.00;
220.74;29.444;746.70;109.09;
220.74;29.445;747.10;109.15;
220.74;29.445;747.50;109.20;
220.75;29.446;747.70;109.23;
220.76;29.447;746.80;109.10;
220.76;29.448;746.50;109.06;
220.76;29.448;746.50;109.06;
220.77;29.449;746.60;109.07;
220.77;29.449;747.30;109.17;
220.78;29.450;746.90;109.12;
220.79;29.451;746.60;109.07;
220.79;29.451;746.50;109.06;
220.79;29.452;746.50;109.06;
220.80;29.453;747.20;109.16;
220.80;29.454;747.00;109.13;
220.81;29.454;747.50;109.20;
220.82;29.455;747.40;109.19;
220.82;29.455;748.30;109.32;
220.82;29.456;748.60;109.36;
220.83;29.457;748.50;109.35;
220.84;29.458;748.50;109.35;
220.84;29.458;747.70;109.23;
220.85;29.459;747.10;109.15;
220.85;29.459;747.40;109.19;
220.85;29.460;747.00;109.13;
220.86;29.461;747.30;109.17;
220.87;29.462;748.10;109.29;
220.87;29.462;748.40;109.34;
220.88;29.463;749.50;109.50;
220.88;29.463;749.60;109.51;
220.88;29.464;749.80;109.54;
220.89;29.465;750.30;109.61;
220.90;29.465;749.60;109.51;
220.90;29.466;748.80;109.39;
220.90;29.467;748.60;109.36;
220.91;29.468;747.80;109.25;
220.91;29.468;748.20;109.31;
220.92;29.469;749.60;109.51;
220.93;29.469;749.60;109.51;
220.93;29.470;750.30;109.61;
220.93;29.471;750.10;109.58;
220.94;29.472;749.60;109.51;
220.95;29.472;749.90;109.55;
220.95;29.473;748.80;109.39;
220.96;29.473;749.10;109.44;
220.96;29.474;748.90;109.41;
220.96;29.475;748.60;109.36;
220.97;29.476;749.80;109.54;
220.98;29.476;749.50;109.50;
220.98;29.477;749.70;109.53;
220.99;29.478;750.10;109.58;
220.99;29.478;749.40;109.48;
220.99;29.479;749.90;109.55;
221.00;29.479;750.40;109.63;
221.01;29.480;750.90;109.70;
221.01;29.481;751.30;109.76;
221.01;29.482;751.20;109.74;
221.02;29.482;749.90;109.55;
221.02;29.483;749.80;109.54;
221.03;29.483;750.10;109.58;
221.04;29.484;750.60;109.66;
221.04;29.485;752.00;109.86;
221.04;29.486;751.70;109.82;
221.05;29.486;751.10;109.73;
221.05;29.487;750.60;109.66;
221.06;29.487;750.10;109.58;
221.07;29.488;749.80;109.54;
221.07;29.489;750.40;109.63;
221.07;29.490;750.60;109.66;
221.08;29.490;750.80;109.69;
221.09;29.491;751.60;109.80;
221.09;29.492;750.50;109.64;
221.10;29.492;750.70;109.67;
221.10;29.493;750.50;109.64;
221.10;29.493;749.70;109.53;
221.11;29.494;751.30;109.76;
221.12;29.495;751.10;109.73;
221.12;29.496;751.60;109.80;
221.13;29.496;752.30;109.91;
221.13;29.497;751.20;109.74;
221.13;29.497;751.40;109.77;
221.14;29.498;750.90;109.70;
221.15;29.499;750.80;109.69;
221.15;29.500;750.80;109.69;
221.15;29.500;749.80;109.54;
221.16;29.501;749.30;109.47;
221.16;29.501;748.10;109.29;
221.17;29.502;747.30;109.17;
221.18;29.503;747.30;109.17;
221.18;29.503;747.40;109.19;
221.18;29.504;747.10;109.15;
221.19;29.505;747.80;109.25;
221.20;29.506;747.20;109.16;
221.20;29.506;747.10;109.15;
221.21;29.507;747.50;109.20;
221.21;29.507;747.50;109.20;
221.21;29.508;747.90;109.26;
221.22;29.509;748.50;109.35;
221.23;29.510;748.40;109.34;
221.23;29.510;748.40;109.34;
221.24;29.511;748.60;109.36;
221.24;29.511;748.40;109.34;
221.24;29.512;748.20;109.31;
221.25;29.513;747.90;109.26;
221.26;29.514;748.40;109.34;
221.26;29.514;748.20;109.31;
221.26;29.515;748.60;109.36;
221.27;29.515;748.90;109.41;
221.27;29.516;749.20;109.45;
221.28;29.517;749.00;109.42;
221.29;29.517;748.80;109.39;
221.29;29.518;748.90;109.41;
221.29;29.519;749.40;109.48;
221.30;29.520;749.10;109.44;
221.30;29.520;748.50;109.35;
221.31;29.521;748.40;109.34;
221.32;29.521;747.60;109.22;
221.32;29.522;747.90;109.26;
221.32;29.523;748.50;109.35;
221.33;29.524;748.60;109.36;
221.34;29.524;748.80;109.39;
221.34;29.525;749.00;109.42;
221.35;29.525;749.30;109.47;
221.35;29.526;749.30;109.47;
221.35;29.527;749.00;109.42;
221.36;29.528;749.00;109.42;
221.37;29.528;749.60;109.51;
221.37;29.529;749.30;109.47;
221.38;29.529;749.10;109.44;
221.38;29.530;748.70;109.38;
221.38;29.531;748.90;109.41;
221.39;29.531;749.50;109.50;
221.40;29.532;750.00;109.57;
221.40;29.533;749.80;109.54;
221.40;29.534;748.40;109.34;
221.41;29.534;748.30;109.32;
221.41;29.535;748.20;109.31;
221.42;29.535;748.70;109.38;
221.43;29.536;749.20;109.45;
221.43;29.537;749.00;109.42;
221.43;29.538;748.50;109.35;
221.44;29.538;749.50;109.50;
221.45;29.539;750.50;109.64;
221.45;29.539;750.70;109.67;
221.46;29.540;750.70;109.67;
221.46;29.541;750.00;109.57;
221.46;29.542;749.10;109.44;
221.47;29.542;749.10;109.44;
221.48;29.543;749.80;109.54;
221.48;29.544;750.50;109.64;
221.49;29.544;750.50;109.64;
221.49;29.545;750.70;109.67;
221.49;29.545;750.70;109.67;
221.50;29.546;749.40;109.48;
221.51;29.547;749.90;109.55;
221.51;29.548;750.30;109.61;
221.51;29.548;750.60;109.66;
221.52;29.549;751.30;109.76;
221.52;29.549;751.00;109.72;
221.53;29.550;750.30;109.61;
221.54;29.551;749.10;109.44;
221.54;29.552;749.30;109.47;
221.54;29.552;749.50;109.50;
221.55;29.553;749.70;109.53;
221.55;29.553;750.30;109.61;
221.56;29.554;750.60;109.66;
221.57;29.555;751.00;109.72;
221.57;29.556;750.90;109.70;
221.57;29.556;751.80;109.83;
221.58;29.557;750.90;109.70;
221.59;29.558;750.50;109.64;
221.59;29.558;750.40;109.63;
221.60;29.559;750.60;109.66;
221.60;29.559;751.40;109.77;
221.60;29.560;750.80;109.69;
221.61;29.561;751.40;109.77;
221.62;29.562;751.50;109.79;
221.62;29.562;751.50;109.79;
221.63;29.563;752.60;109.95;
221.63;29.563;752.80;109.98;
221.63;29.564;751.90;109.85;
221.64;29.565;751.30;109.76;
221.65;29.566;751.10;109.73;
221.65;29.566;750.80;109.69;
221.65;29.567;751.30;109.76;
221.66;29.567;752.20;109.89;
221.66;29.568;752.30;109.91;
221.67;29.569;752.70;109.96;
221.68;29.569;752.10;109.88;
221.68;29.570;751.40;109.77;
221.68;29.571;751.60;109.80;
221.69;29.572;750.40;109.63;
221.70;29.572;750.00;109.57;
221.70;29.573;749.60;109.51;
221.71;29.573;748.00;109.28;
221.71;29.574;747.60;109.22;
221.71;29.575;747.70;109.23;
221.72;29.576;746.90;109.12;
221.73;29.576;747.40;109.19;
221.73;29.577;747.20;109.16;
221.74;29.577;746.50;109.06;
221.74;29.578;746.50;109.06;
221.74;29.579;746.70;109.09;
221.75;29.580;747.50;109.20;
221.76;29.580;748.50;109.35;
221.76;29.581;749.40;109.48;
221.76;29.581;749.00;109.42;
221.77;29.582;749.40;109.48;
221.77;29.583;748.50;109.35;
221.78;29.583;748.20;109.31;
221.79;29.584;748.30;109.32;
221.79;29.585;748.10;109.29;
221.79;29.586;748.40;109.34;
221.80;29.586;748.70;109.38;
221.80;29.587;748.50;109.35;
221.81;29.587;748.20;109.31;
221.82;29.588;748.40;109.34;
221.82;29.589;748.30;109.32;
221.82;29.590;748.50;109.35;
221.83;29.590;748.90;109.41;
221.84;29.591;748.80;109.39;
221.84;29.591;748.10;109.29;
221.85;29.592;748.60;109.36;
221.85;29.593;748.40;109.34;
221.85;29.594;749.00;109.42;
221.86;29.594;748.90;109.41;
221.87;29.595;748.70;109.38;
221.87;29.596;749.10;109.44;
221.88;29.596;749.40;109.48;
221.88;29.597;749.70;109.53;
221.88;29.597;749.20;109.45;
221.89;29.598;748.20;109.31;
221.90;29.599;747.80;109.25;
221.90;29.600;748.70;109.38;
221.90;29.600;749.70;109.53;
221.91;29.601;750.80;109.69;
221.91;29.601;751.00;109.72;
221.92;29.603;750.60;109.66;
221.93;29.603;750.50;109.64;
221.93;29.604;750.10;109.58;
221.93;29.604;750.10;109.58;
221.94;29.605;750.30;109.61;
221.95;29.605;750.30;109.61;
221.95;29.607;750.50;109.64;
221.96;29.607;750.60;109.66;
221.96;29.608;750.80;109.69;
221.96;29.608;750.80;109.69;
221.97;29.609;750.60;109.66;
221.98;29.610;750.30;109.61;
221.98;29.610;750.60;109.66;
221.99;29.611;750.40;109.63;
221.99;29.611;750.20;109.60;
221.99;29.612;750.50;109.64;
222.00;29.613;749.90;109.55;
222.01;29.614;750.10;109.58;
222.01;29.614;750.30;109.61;
222.01;29.615;750.60;109.66;
222.02;29.615;751.40;109.77;
222.02;29.616;752.20;109.89;
222.03;29.617;752.70;109.96;
222.04;29.618;752.20;109.89;
222.04;29.618;751.90;109.85;
222.04;29.619;751.50;109.79;
222.05;29.619;751.20;109.74;
222.05;29.620;751.00;109.72;
222.06;29.621;750.50;109.64;
222.07;29.622;750.30;109.61;
222.07;29.622;750.40;109.63;
222.07;29.623;750.60;109.66;
222.08;29.624;750.70;109.67;
222.09;29.624;750.60;109.66;
222.09;29.625;751.10;109.73;
222.10;29.625;751.50;109.79;
222.10;29.626;752.20;109.89;
222.10;29.627;752.80;109.98;
222.11;29.628;752.40;109.92;
222.12;29.628;752.70;109.96;
222.12;29.629;752.40;109.92;
222.13;29.629;752.60;109.95;
222.13;29.630;752.60;109.95;
222.13;29.631;753.10;110.02;
222.14;29.632;752.50;109.93;
222.15;29.632;751.70;109.82;
222.15;29.633;751.50;109.79;
222.15;29.633;750.50;109.64;
222.16;29.634;751.10;109.73;
222.16;29.635;751.70;109.82;
222.17;29.635;752.20;109.89;
222.18;29.636;753.00;110.01;
222.18;29.637;753.10;110.02;
222.18;29.638;752.40;109.92;
222.19;29.638;751.60;109.80;
222.20;29.639;750.40;109.63;
222.20;29.639;749.70;109.53;
222.21;29.640;749.80;109.54;
222.21;29.641;749.00;109.42;
222.21;29.642;748.90;109.41;
222.22;29.642;748.80;109.39;
222.23;29.643;748.50;109.35;
222.23;29.643;748.60;109.36;
222.24;29.644;748.90;109.41;
222.24;29.645;748.80;109.39;
222.24;29.646;749.20;109.45;
222.25;29.646;749.50;109.50;
222.26;29.647;749.90;109.55;
222.26;29.647;749.90;109.55;
222.26;29.648;748.90;109.41;
222.27;29.649;748.80;109.39;
222.27;29.649;748.00;109.28;
222.28;29.650;748.30;109.32;
222.29;29.651;748.90;109.41;
222.29;29.652;749.20;109.45;
222.29;29.652;749.20;109.45;
222.30;29.653;749.30;109.47;
222.30;29.653;749.00;109.42;
222.31;29.654;750.50;109.64;
222.32;29.655;750.80;109.69;
222.32;29.656;750.40;109.63;
222.32;29.656;750.90;109.70;
222.33;29.656;749.50;109.50;
222.34;29.657;749.90;109.55;
222.34;29.658;750.20;109.60;
222.35;29.659;749.90;109.55;
222.35;29.660;750.20;109.60;
222.35;29.660;750.20;109.60;
222.36;29.660;750.00;109.57;
222.37;29.662;749.50;109.50;
222.37;29.662;748.80;109.39;
222.38;29.663;748.60;109.36;
222.38;29.663;749.00;109.42;
222.38;29.664;749.80;109.54;
222.39;29.665;750.00;109.57;
222.40;29.666;750.90;109.70;
222.40;29.666;750.40;109.63;
222.40;29.667;750.90;109.70;
222.41;29.667;751.00;109.72;
222.41;29.668;750.10;109.58;
222.42;29.669;750.40;109.63;
222.43;29.670;750.10;109.58;
222.43;29.670;750.30;109.61;
222.43;29.671;751.00;109.72;
222.44;29.671;751.20;109.74;
222.45;29.672;750.80;109.69;
222.45;29.673;750.90;109.70;
222.46;29.674;750.70;109.67;
222.46;29.674;750.00;109.57;
222.46;29.675;750.00;109.57;
222.47;29.676;750.10;109.58;
222.48;29.676;750.00;109.57;
222.48;29.677;750.80;109.69;
222.49;29.677;751.30;109.76;
222.49;29.678;751.00;109.72;
222.49;29.679;751.50;109.79;
222.50;29.680;751.20;109.74;
222.51;29.680;750.40;109.63;
222.51;29.681;751.10;109.73;
222.51;29.681;750.70;109.67;
222.52;29.682;750.70;109.67;
222.52;29.683;751.30;109.76;
222.53;29.684;750.90;109.70;
222.54;29.684;750.90;109.70;
222.54;29.685;751.60;109.80;
222.54;29.685;751.50;109.79;
222.55;29.686;751.50;109.79;
222.55;29.687;752.10;109.88;
222.56;29.688;752.10;109.88;
222.57;29.688;752.00;109.86;
222.57;29.689;751.70;109.82;
222.57;29.690;751.50;109.79;
222.58;29.690;751.10;109.73;
222.59;29.691;751.40;109.77;
222.59;29.691;751.50;109.79;
222.60;29.692;751.50;109.79;
222.60;29.693;751.90;109.85;
222.60;29.694;751.90;109.85;
222.61;29.694;751.70;109.82;
222.62;29.695;751.40;109.77;
222.62;29.695;751.00;109.72;
222.63;29.696;750.90;109.70;
222.63;29.697;751.90;109.85;
222.63;29.698;752.50;109.93;
222.64;29.698;753.30;110.05;
222.65;29.699;753.90;110.14;
222.65;29.699;753.30;110.05;
222.65;29.700;752.70;109.96;
222.66;29.701;751.90;109.85;
222.66;29.701;751.60;109.80;
222.67;29.702;751.80;109.83;
222.68;29.703;752.30;109.91;
222.68;29.704;753.40;110.07;
222.68;29.704;752.70;109.96;
222.69;29.705;752.80;109.98;
222.70;29.705;752.60;109.95;
222.70;29.706;752.00;109.86;
222.71;29.707;752.60;109.95;
222.71;29.708;751.70;109.82;
222.71;29.708;751.30;109.76;
222.72;29.708;750.90;109.70;
222.73;29.709;750.30;109.61;
222.73;29.710;750.60;109.66;
222.74;29.711;750.10;109.58;
222.74;29.712;750.10;109.58;
222.74;29.712;750.00;109.57;
222.75;29.712;749.80;109.54;
222.76;29.713;750.10;109.58;
222.76;29.714;750.10;109.58;
222.76;29.715;749.50;109.50;
222.77;29.715;749.00;109.42;
222.77;29.716;748.30;109.32;
222.78;29.717;748.20;109.31;
222.79;29.718;749.00;109.42;
222.79;29.718;749.30;109.47;
222.79;29.719;750.00;109.57;
222.80;29.719;749.60;109.51;
222.80;29.720;748.80;109.39;
222.81;29.721;748.90;109.41;
222.82;29.722;748.30;109.32;
222.82;29.722;748.70;109.38;
222.82;29.723;749.00;109.42;
222.83;29.723;749.20;109.45;
222.84;29.724;750.50;109.64;
222.84;29.725;749.80;109.54;
222.85;29.726;750.10;109.58;
222.85;29.726;749.90;109.55;
222.85;29.726;749.20;109.45;
222.86;29.728;749.10;109.44;
222.87;29.728;749.60;109.51;
222.87;29.729;749.70;109.53;
222.88;29.729;750.20;109.60;
222.88;29.730;751.10;109.73;
222.88;29.731;751.50;109.79;
222.89;29.732;751.40;109.77;
222.90;29.732;751.50;109.79;
222.90;29.733;751.20;109.74;
222.90;29.733;750.70;109.67;
222.91;29.734;751.30;109.76;
222.91;29.735;750.80;109.69;
222.92;29.736;750.60;109.66;
222.93;29.736;750.70;109.67;
222.93;29.737;749.80;109.54;
222.93;29.737;750.30;109.61;
222.94;29.738;750.70;109.67;
222.95;29.739;751.10;109.73;
222.95;29.740;751.40;109.77;
222.96;29.740;751.50;109.79;
222.96;29.741;751.40;109.77;
222.96;29.742;751.50;109.79;
222.97;29.743;752.20;109.89;
222.98;29.743;752.00;109.86;
222.98;29.743;752.20;109.89;
222.99;29.744;751.90;109.85;
222.99;29.745;751.70;109.82;
222.99;29.746;751.90;109.85;
223.00;29.746;751.80;109.83;
223.01;29.747;751.30;109.76;
223.01;29.747;751.10;109.73;
223.01;29.748;751.10;109.73;
223.02;29.749;750.90;109.70;
223.02;29.750;751.30;109.76;
223.03;29.750;752.20;109.89;
223.04;29.751;752.20;109.89;
223.04;29.751;752.70;109.96;
223.04;29.752;752.90;109.99;
223.05;29.753;752.30;109.91;
223.05;29.753;752.60;109.95;
223.06;29.754;752.70;109.96;
223.07;29.755;752.60;109.95;
223.07;29.756;752.40;109.92;
223.07;29.756;752.10;109.88;
223.08;29.757;752.40;109.92;
223.09;29.757;752.90;109.99;
223.09;29.758;753.40;110.07;
223.10;29.759;753.60;110.09;
223.10;29.760;753.20;110.04;
223.10;29.760;753.00;110.01;
223.11;29.761;753.20;110.04;
223.12;29.761;753.50;110.08;
223.12;29.762;753.40;110.07;
223.13;29.763;754.20;110.18;
223.13;29.764;754.10;110.17;
223.13;29.764;753.70;110.11;
223.14;29.765;754.00;110.15;
223.15;29.765;753.60;110.09;
223.15;29.766;753.40;110.07;
223.15;29.767;753.60;110.09;
223.16;29.767;753.70;110.11;
223.16;29.768;753.50;110.08;
223.17;29.769;753.40;110.07;
223.18;29.770;753.50;110.08;
223.18;29.770;753.40;110.07;
223.18;29.771;753.40;110.07;
223.19;29.771;753.90;110.14;
223.20;29.772;753.60;110.09;
223.20;29.773;753.40;110.07;
223.21;29.774;753.60;110.09;
223.21;29.774;752.90;109.99;
223.21;29.775;752.50;109.93;
223.22;29.775;752.30;109.91;
223.23;29.776;752.00;109.86;
223.23;29.777;751.30;109.76;
223.24;29.778;751.00;109.72;
223.24;29.778;751.10;109.73;
223.24;29.779;750.30;109.61;
223.25;29.779;749.90;109.55;
223.26;29.780;750.00;109.57;
223.26;29.781;750.30;109.61;
223.26;29.781;750.10;109.58;
223.27;29.782;751.00;109.72;
223.27;29.783;750.80;109.69;
223.28;29.784;749.90;109.55;
223.29;29.784;749.70;109.53;
223.29;29.785;749.10;109.44;
223.29;29.785;749.40;109.48;
223.30;29.786;749.80;109.54;
223.30;29.787;750.70;109.67;
223.31;29.788;750.80;109.69;
223.32;29.788;750.50;109.64;
223.32;29.789;750.20;109.60;
223.32;29.789;749.80;109.54;
223.33;29.790;749.90;109.55;
223.34;29.791;750.00;109.57;
223.34;29.792;750.20;109.60;
223.35;29.792;749.80;109.54;
223.35;29.793;749.40;109.48;
223.35;29.794;749.60;109.51;
223.36;29.794;749.40;109.48;
223.37;29.795;749.20;109.45;
223.37;29.795;749.40;109.48;
223.38;29.796;749.60;109.51;
223.38;29.797;750.10;109.58;
223.38;29.798;751.30;109.76;
223.39;29.798;751.80;109.83;
223.40;29.799;752.00;109.86;
223.40;29.799;751.80;109.83;
223.40;29.800;751.70;109.82;
223.41;29.801;750.80;109.69;
223.41;29.802;750.90;109.70;
223.42;29.802;751.60;109.80;
223.43;29.803;750.90;109.70;
223.43;29.803;751.40;109.77;
223.43;29.804;750.80;109.69;
223.44;29.805;750.50;109.64;
223.45;29.806;751.30;109.76;
223.45;29.806;751.60;109.80;
223.46;29.807;751.80;109.83;
223.46;29.808;751.30;109.76;
223.46;29.808;751.90;109.85;
223.47;29.809;752.30;109.91;
223.48;29.809;753.20;110.04;
223.48;29.810;753.70;110.11;
223.49;29.811;752.60;109.95;
223.49;29.812;751.60;109.80;
223.49;29.813;751.00;109.72;
223.50;29.813;750.60;109.66;
223.51;29.813;750.70;109.67;
223.51;29.815;751.30;109.76;
223.51;29.815;752.10;109.88;
223.52;29.816;752.10;109.88;
223.52;29.816;752.20;109.89;
223.53;29.817;752.00;109.86;
223.54;29.817;751.30;109.76;
223.54;29.818;751.90;109.85;
223.54;29.819;752.60;109.95;
223.55;29.819;753.70;110.11;
223.55;29.820;754.00;110.15;
223.56;29.821;753.30;110.05;
223.57;29.822;753.00;110.01;
223.57;29.822;752.10;109.88;
223.57;29.823;752.30;109.91;
223.58;29.823;752.80;109.98;
223.59;29.824;753.10;110.02;
223.59;29.825;753.70;110.11;
223.60;29.826;753.80;110.12;
223.60;29.826;754.10;110.17;
223.60;29.827;753.50;110.08;
223.61;29.827;753.60;110.09;
223.62;29.828;753.80;110.12;
223.62;29.829;754.60;110.24;
223.63;29.830;755.20;110.33;
223.63;29.830;754.40;110.21;
223.63;29.831;754.10;110.17;
223.64;29.831;752.80;109.98;
223.65;29.832;752.70;109.96;
223.65;29.833;753.10;110.02;
223.65;29.833;753.00;110.01;
223.66;29.834;753.70;110.11;
223.66;29.835;753.60;110.09;
223.67;29.836;753.60;110.09;
223.68;29.836;753.20;110.04;
223.68;29.837;753.00;110.01;
223.68;29.837;752.90;109.99;
223.69;29.838;752.90;109.99;
223.70;29.839;752.90;109.99;
223.70;29.840;752.00;109.86;
223.71;29.840;752.40;109.92;
223.71;29.841;752.00;109.86;
223.71;29.841;751.60;109.80;
223.72;29.842;752.10;109.88;
223.73;29.843;751.00;109.72;
223.73;29.844;750.40;109.63;
223.74;29.844;750.50;109.64;
223.74;29.845;749.90;109.55;
223.74;29.846;750.10;109.58;
223.75;29.846;750.20;109.60;
223.76;29.847;749.90;109.55;
223.76;29.847;749.90;109.55;
223.76;29.848;749.90;109.55;
223.77;29.849;749.60;109.51;
223.77;29.850;750.10;109.58;
223.78;29.850;749.90;109.55;
223.79;29.851;749.80;109.54;
223.79;29.851;750.40;109.63;
223.79;29.852;750.40;109.63;
223.80;29.853;750.90;109.70;
223.80;29.854;750.50;109.64;
223.81;29.854;750.70;109.67;
223.82;29.855;750.10;109.58;
223.82;29.855;750.40;109.63;
223.82;29.857;750.80;109.69;
223.83;29.857;751.40;109.77;
223.84;29.858;752.00;109.86;
223.84;29.858;752.00;109.86;
223.85;29.859;751.50;109.79;
223.85;29.860;751.00;109.72;
223.85;29.860;750.60;109.66;
223.86;29.861;750.60;109.66;
223.87;29.861;751.40;109.77;
223.87;29.862;751.70;109.82;
223.88;29.863;752.10;109.88;
223.88;29.864;751.70;109.82;
223.88;29.864;752.00;109.86;
223.89;29.865;752.40;109.92;
223.90;29.865;752.30;109.91;
223.90;29.866;752.20;109.89;
223.90;29.867;751.90;109.85;
223.91;29.868;750.90;109.70;
223.91;29.868;751.70;109.82;
223.92;29.869;752.00;109.86;
223.93;29.869;752.00;109.86;
223.93;29.870;752.80;109.98;
223.93;29.871;752.30;109.91;
223.94;29.872;752.30;109.91;
223.95;29.872;752.30;109.91;
223.95;29.873;752.00;109.86;
223.96;29.874;751.80;109.83;
223.96;29.874;751.90;109.85;
223.96;29.875;751.40;109.77;
223.97;29.875;751.30;109.76;
223.98;29.876;751.10;109.73;
223.98;29.877;750.70;109.67;
223.99;29.878;751.70;109.82;
223.99;29.878;752.40;109.92;
223.99;29.879;753.10;110.02;
224.00;29.879;753.70;110.11;
224.01;29.880;753.60;110.09;
224.01;29.881;753.60;110.09;
224.01;29.882;753.80;110.12;
224.02;29.882;754.70;110.26;
224.02;29.883;754.50;110.23;
224.03;29.883;754.90;110.28;
224.04;29.884;754.60;110.24;
224.04;29.885;754.20;110.18;
224.04;29.885;754.30;110.20;
224.05;29.886;754.10;110.17;
224.05;29.887;753.40;110.07;
224.06;29.888;753.40;110.07;
224.07;29.888;754.10;110.17;
224.07;29.889;754.20;110.18;
224.07;29.889;754.40;110.21;
224.08;29.890;755.00;110.30;
224.09;29.891;754.20;110.18;
224.09;29.892;754.50;110.23;
224.10;29.892;755.50;110.37;
224.10;29.893;754.80;110.27;
224.10;29.893;755.00;110.30;
224.11;29.894;754.70;110.26;
224.12;29.895;755.10;110.31;
224.12;29.896;755.00;110.30;
224.13;29.896;755.50;110.37;
224.13;29.897;755.10;110.31;
224.13;29.897;754.80;110.27;
224.14;29.898;754.50;110.23;
224.15;29.899;754.40;110.21;
224.15;29.899;754.60;110.24;
224.15;29.900;754.70;110.26;
224.16;29.901;755.20;110.33;
224.16;29.902;755.40;110.36;
224.17;29.902;755.60;110.39;
224.18;29.903;755.20;110.33;
224.18;29.903;756.30;110.49;
224.18;29.904;756.30;110.49;
